generation,hypervolume
1,0.1960498690924484
2,0.2031679516362972
3,0.2096100690624057
4,0.2098388799571979
5,0.2169246472865439
6,0.222742501686962
7,0.2302194617209313
8,0.2342659011271074
9,0.236810344116647
10,0.2397291184773577
11,0.2458137386509767
12,0.2488731821934086
13,0.2507299694935246
14,0.2538891919232647
15,0.2552735980493672
16,0.25759081647691
17,0.2595061834047685
18,0.2613464688839281
19,0.2622372143947133
20,0.2628517004440073
21,0.2640138187600483
22,0.2650450174712738
23,0.2661502116396166
24,0.2681394554149485
25,0.2693608318509912
26,0.2695902507317473
27,0.2703576249921767
28,0.2709019475620268
29,0.2713269923716862
30,0.2716180958731872
31,0.2723783505452619
32,0.2729362149752299
33,0.2732256130691275
34,0.2737171336067183
35,0.2739832790519489
36,0.2741562339177431
37,0.2750439800052772
38,0.2755236246970002
39,0.2760319453850202
40,0.2763480324212757
41,0.276796962618951
42,0.2771942188995323
43,0.2774470530428393
44,0.2777188152422299
45,0.2782324809480995
46,0.2782869698435067
47,0.2784184697637068
48,0.2786321429927528
49,0.2788165148263258
50,0.2790779247956811
51,0.2792911174668273
52,0.279445208470829
53,0.279565117747772
54,0.27967718939555
55,0.2797570572149628
56,0.2799016884872913
57,0.2800215639950725
58,0.2803340095521549
59,0.2804789736443278
60,0.2808253575636262
61,0.281007963758012
62,0.2810577700203733
63,0.2811262384863953
64,0.2816343247878543
65,0.2818171197747966
66,0.2818629824167411
67,0.2819262113166701
68,0.282139391364572
69,0.2822168937056544
70,0.2823514605167836
71,0.2824745859256524
72,0.2825591837074647
73,0.2827859766461521
74,0.2829025028102294
75,0.2829954019352401
76,0.283051363991439
77,0.2831114554183577
78,0.2831354296643975
79,0.283186265508095
80,0.2832858193751887
81,0.283306478326479
82,0.2833511109762984
83,0.2833721277259404
84,0.2834253776142047
85,0.2834681152390721
86,0.2834799015228648
87,0.2834973503988784
88,0.2835769867194442
89,0.2836270304689255
90,0.2836671892456939
91,0.2837236134098183
92,0.2837313572716564
93,0.2837582849142506
94,0.2837868717220044
95,0.2838275710143453
96,0.2838359211436021
97,0.2838665204767041
98,0.2838858012212031
99,0.28389298284207
100,0.2839043090670175
101,0.2839043090670175
102,0.2839383634621437
103,0.2840464907733676
104,0.2840794294169904
105,0.2840936642913134
106,0.28410467207099427
107,0.28414370567041974
108,0.28415448111275315
109,0.28418548063820326
110,0.2841943964615538
111,0.2842218049083236
112,0.284294518458952
113,0.2842921109611576
114,0.28431955504583484
115,0.2843295219459188
116,0.28433696151863136
117,0.2844077481162746
118,0.28443097945524115
119,0.2844421097478218
120,0.28446507733464127
121,0.2844808682774637
122,0.28450523120361043
123,0.2845353075847176
124,0.28453222998337363
125,0.28454477606117956
126,0.28455872052049586
127,0.28457078139088354
128,0.28458384931512953
129,0.28459732657143416
130,0.28461564880895546
