nan 6.00000 7.00000 8.00000 9.00000 10.00000 11.00000 12.00000
12.00000 22.50895 21.42648 20.51207 19.73858 19.08113 18.51065 18.01600
14.00000 25.15407 23.85046 22.78171 21.89622 21.15394 20.51915 19.97307
16.00000 27.34474 25.87816 24.69816 23.73405 22.93097 22.25491 21.67522
18.00000 29.15063 27.58286 26.33161 25.32032 24.48089 23.77821 23.17838
20.00000 30.62329 29.01906 27.73736 26.69654 25.84019 25.12210 24.51395
22.00000 31.79157 30.21490 28.93738 27.89579 27.03538 26.31596 25.70527
24.00000 32.67706 31.18787 29.94863 28.92973 28.08173 27.37152 26.76684
26.00000 33.27704 31.94496 30.78266 29.80725 28.98837 28.29713 27.70991
