nan 6.00000 7.00000 8.00000 9.00000 10.00000 11.00000 12.00000
12.00000 49.74252 49.85264 49.89539 49.89696 49.87134 49.82682 49.76860
14.00000 50.94917 51.07790 51.12688 51.12699 51.09490 51.04037 50.96951
16.00000 51.83277 51.97894 52.03359 52.03208 51.99346 51.92907 51.84586
18.00000 52.48193 52.64460 52.70441 52.70103 52.65598 52.58183 52.48659
20.00000 52.95538 53.13343 53.19796 53.19264 53.14113 53.05751 52.95045
22.00000 53.29353 53.48603 53.55485 53.54743 53.48958 53.39662 53.27820
24.00000 53.52543 53.73156 53.80422 53.79458 53.73045 53.62848 53.49886
26.00000 53.67259 53.89130 53.96746 53.95548 53.88530 53.77445 53.63408
