nan 0.00000 0.05000 0.10000 0.15000 0.20000 0.25000 0.30000 0.35000
12.00000 0.96286 0.89606 0.83022 0.76563 0.70245 0.64097 0.58149 0.52431
14.00000 1.05250 0.98348 0.91503 0.84723 0.78040 0.71499 0.65114 0.58915
16.00000 1.12602 1.05626 0.98636 0.91671 0.84774 0.77963 0.71264 0.64722
18.00000 1.18655 1.11725 1.04710 0.97659 0.90620 0.83635 0.76731 0.69934
20.00000 1.23598 1.16852 1.09906 1.02847 0.95748 0.88655 0.81602 0.74622
22.00000 1.27520 1.21114 1.14358 1.07379 1.00286 0.93139 0.85987 0.78884
24.00000 1.30479 1.24599 1.18149 1.11328 1.04299 0.97151 0.89954 0.82764
26.00000 1.32492 1.27318 1.21315 1.14760 1.07862 1.00762 0.93561 0.86322
