nan 0.00000 0.05000 0.10000 0.15000 0.20000 0.25000 0.30000 0.35000
12.00000 18.37398 18.07148 17.76375 17.45012 17.12993 16.80249 16.46714 16.12318
14.00000 19.22139 18.88889 18.55090 18.20662 17.85517 17.49572 17.12740 16.74935
16.00000 19.94447 19.58421 19.21839 18.84596 18.46592 18.07724 17.67886 17.26975
18.00000 20.57525 20.18903 19.79723 19.39867 18.99213 18.57641 18.15029 17.71252
20.00000 21.13493 20.72422 20.30801 19.88491 19.45359 19.01263 18.56064 18.09618
22.00000 21.63827 21.20430 20.76496 20.31871 19.86402 19.39931 18.92301 18.43351
24.00000 22.09585 21.63974 21.17837 20.71011 20.23327 19.74609 19.24681 18.73366
26.00000 22.51561 22.03827 21.55586 21.06662 20.56867 20.06011 19.53901 19.00340
