nan 0.00000 0.05000 0.10000 0.15000 0.20000 0.25000 0.30000 0.35000
12.00000 42.99256 47.52146 52.60566 58.33688 64.82973 72.22736 80.71276 90.52353
14.00000 46.39756 51.46238 57.15473 63.57732 70.85724 79.15354 88.67080 99.67244
16.00000 49.55211 55.12533 61.39470 68.47371 76.50135 85.65216 96.14734 108.27620
18.00000 52.49416 58.55146 65.37181 73.07677 81.81779 91.78272 103.21080 116.41067
20.00000 55.25416 61.77371 69.12078 77.42590 86.85012 97.59335 109.91235 124.13578
22.00000 57.85442 64.81811 72.67015 81.55095 91.63087 103.12263 116.29483 131.49682
24.00000 60.31441 67.70412 76.04300 85.47797 96.18834 108.39917 122.39317 138.53298
26.00000 62.64836 70.44939 79.25675 89.22600 100.54588 113.44933 128.23335 145.27741
