generation,hypervolume
1,0.1973729727061198
2,0.2047742835158361
3,0.2181236682203583
4,0.2224435489737891
5,0.2294719318288724
6,0.2480873755968291
7,0.2522438713287448
8,0.2579457907122576
9,0.2600192952739038
10,0.261313245930849
11,0.2639455854119345
12,0.2665158027924786
13,0.2680685360345377
14,0.269183349895581
15,0.2702981104170082
16,0.2708373535261821
17,0.2717075936622958
18,0.2724120639266997
19,0.2731336299110224
20,0.2736436255124871
21,0.2740821055060253
22,0.2744554007852245
23,0.2749997156736605
24,0.2753254234544935
25,0.2757569033238423
26,0.2761164073628283
27,0.2763857150710447
28,0.276621748361813
29,0.2767994025584471
30,0.2771081445929926
31,0.2773187788805352
32,0.2775436369888009
33,0.2778887345538602
34,0.2780119778189553
35,0.2781737450893312
36,0.2784726580767784
37,0.2787561787418711
38,0.2791897923360072
39,0.2794159949685628
40,0.2795407286348397
41,0.2796567571186628
42,0.2797899605479248
43,0.2799167112690635
44,0.2799826543968726
45,0.2802036498781186
46,0.2803330364543845
47,0.2804450648541799
48,0.2805995463927417
49,0.2806469643285433
50,0.2806831515303264
51,0.2810488685827008
52,0.2811393591245836
53,0.2814641556996884
54,0.281641000577307
55,0.281767607582406
56,0.2819082466746384
57,0.2819553767357935
58,0.2819806058193491
59,0.2820534473040244
60,0.2822907592215581
61,0.2825221339617483
62,0.2825705240794602
63,0.2826296125420101
64,0.282732386419396
65,0.2827534844094723
66,0.2828046585913285
67,0.2828183566755855
68,0.2828843187638685
69,0.2828996213645435
70,0.2829067043629226
71,0.2829246168786293
72,0.2829688703923102
73,0.2829903460578088
74,0.2830024280360331
75,0.2831244043184021
76,0.2831210549731947
77,0.2831372912993383
78,0.283156974809551
79,0.2832074035067465
80,0.2832138520338538
81,0.283213394288556
82,0.2832277863253536
83,0.2832314771652572
84,0.2832282501914289
85,0.2832470136695773
86,0.283274239247362
87,0.2832837782101666
88,0.2833565117207833
89,0.2834322929635178
90,0.2834439099481901
91,0.283451600936343
92,0.2834610267336364
93,0.2834957516091568
94,0.2835643283467498
95,0.2835999009159795
96,0.2836177634315779
97,0.2836322320226525
98,0.2836378112790484
99,0.2836515577874225
100,0.2836584012523861
101,0.2836584012523861
102,0.2836666034302242
103,0.2837737504114995
104,0.2838336804990334
105,0.283851613295111
106,0.2839007496034372
107,0.283952238750279
108,0.2839940849033688
109,0.28404118955684715
110,0.28404290340971533
111,0.28403954149622823
112,0.28405633209280823
113,0.28405832443612067
114,0.2840613804328118
115,0.28409354740991316
116,0.2841201762674358
117,0.2841408170648584
118,0.2841322491093246
119,0.2841577445698778
120,0.28416610863554126
121,0.2841817913151202
122,0.2843155442817739
123,0.2844323430601488
124,0.28445441952593403
125,0.2844506669552629
126,0.28448425580062403
127,0.28450900025607045
128,0.28458278229864
129,0.28459372230750785
130,0.28461446447038435
131,0.2846294756522632
132,0.2846490203199264
133,0.28467924148190515
134,0.28472078661343364
135,0.2848431571193949
136,0.2848659761250331
137,0.2848661074736744
138,0.28487128601383055
139,0.2848916897779169
140,0.28493046685885637
141,0.28495018610772854
142,0.28495341486590214
143,0.28496084997114896
144,0.28499472521141916
145,0.285001127729973
146,0.2850065750848493
147,0.28500763994267847
148,0.2850448361095479
149,0.28506673881197947
150,0.2850714876675074
151,0.28510898635526655
152,0.2851287534832745
153,0.2851258044934949
154,0.28514790381345567
155,0.28514546609512376
156,0.2851347525779746
157,0.2851446999277029
158,0.2851704502353906
159,0.28515812100212634
160,0.28518870103906024
161,0.28522546029824225
162,0.28523125375980174
163,0.2852320056234288
164,0.2852265784644339
165,0.2852302373748728
166,0.28523557599120974
167,0.28525516608377677
168,0.28524808882193753
169,0.28525636496768514
170,0.28526060227586775
171,0.28524901921483764
172,0.2852505906839075
173,0.28524506161143515
174,0.28525696356526226
175,0.2852644245599982
176,0.285256114749809
177,0.2852613629275642
178,0.28527820043657964
179,0.2852817311170673
180,0.2852842773237652
181,0.2853139146883049
182,0.2853158750223037
183,0.28531364025201666
184,0.2853318153799635
185,0.2853450767567221
186,0.2853463317612224
187,0.2853738791666931
188,0.28537009241132855
189,0.2853994203085996
190,0.2854141060658007
191,0.2854216278164393
192,0.28543865283185615
193,0.28543802198039814
194,0.2854353638048824
195,0.28544508759300663
196,0.2854419630261947
197,0.2854361775661576
198,0.28543897968861937
199,0.28544117176519623
200,0.28543587281647387
201,0.28542351890444906
202,0.28541938939754585
203,0.28543203139587775
204,0.28544118317935613
205,0.2854609098145641
206,0.2855356757981549
207,0.2855562133435751
208,0.2855577176806153
209,0.2855696973712169
210,0.2855676153033205
211,0.2855659439803126
212,0.285563114826304
213,0.28556293752035367
214,0.28557641302326087
215,0.2855749336569074
216,0.2856084581342195
217,0.28561587960337226
218,0.2855987681121211
219,0.2855752385927855
220,0.285577473756469
221,0.2855788870112599
222,0.28558841097307375
223,0.28560499149194307
224,0.285614166244164
225,0.2856262863215241
226,0.2856469296419834
227,0.28566714173119284
228,0.2856834495312195
229,0.28569676000713295
230,0.28570632713267863
231,0.2857574382146033
232,0.2859511216182715
233,0.2859459706292972
234,0.28593935921773606
235,0.2859294835135928
236,0.28593281503871976
237,0.28594573153821545
238,0.2859428860723002
239,0.28592501673536563
240,0.28590673753345747
241,0.2859045296425502
242,0.28591276935091386
243,0.2859203065006685
244,0.28593315654256646
245,0.28596393987335705
246,0.28596747915906773
247,0.2859660723551582
248,0.28597697029768027
249,0.2859928433551629
250,0.28599261807432147
251,0.28598191593976025
252,0.2859898058006649
253,0.28600329803600943
254,0.2860168713462879
255,0.2860115615723488
256,0.28601960434151086
257,0.28601376584592986
258,0.2860161921613265
259,0.2860121873509252
260,0.28602528496398577
261,0.28603486467810024
262,0.2860342115300094
263,0.28604880057224225
264,0.28605493563520995
265,0.28610854944470115
266,0.2861038374199429
267,0.2861163327582673
268,0.28613039360191755
269,0.2861328720495109
270,0.28612818527524386
271,0.2861458891364763
272,0.286127946790275
273,0.28612654123477976
274,0.28613024169065826
275,0.286137975959365
276,0.2861505949577753
277,0.2861460588117207
278,0.286212708686675
279,0.2862102743670596
280,0.2861980810478432
281,0.28620121896936374
282,0.2861988337351721
283,0.28620436753061756
284,0.2862070597970739
285,0.28620897454751687
286,0.2862038071035808
287,0.2862091283762384
288,0.286223398706198
289,0.2862302795845167
290,0.2862476563715838
291,0.2862547834825585
292,0.2862607772667761
293,0.28627283954169397
294,0.2862694283994566
295,0.2862774429762101
296,0.28629118673474147
297,0.28629307409459737
298,0.2862924149125829
299,0.28629776953380465
300,0.28630247011763243
