opr,T4,split,cr,far,p_ratio,IC_ratio,phi_sc,m_wiebe,phi_cd,eta_th,specific_nox
16.842886852792653,1028.8375771388205,0.22866848001344856,11.903560704087079,4.078138225177233,1.7974922447381583,0.9998526550106899,362.2734540999599,0.5163836891031681,44.39914446108534,0.5654599858719861,1.2013003745419557
10.000994079585263,1236.66416879427,0.49944781900490254,14.995929862828776,2.7139271053929854,0.9649585018225337,0.9999638931256132,364.03821134573116,2.808715962995963,79.84953811311334,0.41658385719797525,0.04557437831631381
16.216628949872515,1032.2708160221996,0.22733054841810707,13.082971359424057,4.0494248142868186,1.7893802267048307,0.9785150733383333,357.8841827840213,0.5463945116642153,73.20254087415488,0.5609248723926163,0.9512748962910812
16.412631277146648,1034.5841505815058,0.2563358051741572,13.331419898652356,4.006487713623456,1.7994262613810779,0.9862386224784213,358.39000203414975,0.6078646699267521,77.37442006063644,0.5587142126176938,0.8624599520915412
17.3741794634246,1030.3685398763,0.25748868454548923,12.395546780092092,4.04576167418194,1.798634353767381,0.9939483401921059,360.48261195740366,0.5869742988646953,57.73781679159726,0.5636774675821914,1.067407386061085
16.21502525304291,1024.0328253655616,0.24070157749056506,13.086667982544109,4.052763190713052,1.7883566526636856,0.9971575976008511,356.4910127373273,0.5715967094691893,78.84856619033495,0.5602549505805724,0.9044829945796705
16.843731244414283,1039.9302292524162,0.22564740416111895,12.395546780092092,4.04576167418194,1.7986017609733758,0.9997878726860651,360.3851384969384,0.5869742988646953,54.00397777319765,0.5636781082571803,1.1092528463794948
16.257067461223457,1025.2569406534906,0.23848546161370932,13.086667982544109,4.052763190713052,1.7883566526636856,0.9971575976008511,356.4910127373273,0.5715967094691893,78.84856619033495,0.560348007729845,0.9063611666909719
17.141158858018226,1042.7527371443944,0.2580208729883209,13.103991005825943,4.034263585375324,1.7958536376674137,0.9988616209772004,359.63732909208716,0.7432457313202459,59.65929670113789,0.5615645765307513,1.0025229895043544
16.843421409101662,1039.87161584956,0.28090798169743086,13.080283053849612,3.932020763295227,1.7986775059818383,0.9988582854831719,360.4522300051476,0.5563730763653265,79.95761611789015,0.5567103002861638,0.8094301271123733
16.561707275603524,1163.3380892455841,0.4413206062605017,12.598258790206621,3.4446676315689877,1.7940849195344282,0.9987435992904125,361.2618112262744,2.069185539326683,79.95062308486474,0.5255916552184852,0.2332632553167645
19.819403152150144,1126.26976613039,0.3682648315075107,12.990242516435357,3.538627261260365,1.7957300113106682,0.9998678220871465,359.6746904291468,1.400456478463904,79.95783713399874,0.542653919522274,0.466745941481404
10.000994079585263,1205.2631358144995,0.49944781900490254,14.9918610930039,2.7139271053929854,0.9649585018225337,0.9999582472178574,364.03821134573116,2.6626916245203547,79.98539654789117,0.4182098882965765,0.04571627118364528
17.45096655882175,1039.87161584956,0.3085575384490544,13.080283053849612,3.932020763295227,1.7987365657500969,0.9995028828487866,355.7031757975704,0.8409492055290814,79.95761611789015,0.5563283618353857,0.7724653897658371
16.416914691251023,1140.986327694826,0.4335518366714473,14.13210424589098,3.448507311210108,1.799329930481543,0.9988738218649841,360.47510929345486,2.239868918178012,79.94398853769805,0.5242982862071851,0.21680987204170923
16.937667061028897,1030.5768646911888,0.21518879463780777,11.865066225699177,4.080248965184819,1.7393621683833211,0.9998654852964464,362.2734540999599,0.5126119339987125,45.947351281509384,0.5649459281094372,1.191424159280449
17.028515221262754,1039.4181276710217,0.25748868454548923,12.140979270803266,4.04576167418194,1.7924774156735843,0.9997126115781987,360.48261195740366,0.5869742988646953,57.705030301875645,0.5625394933939611,1.0570581356470863
18.120749963448166,1101.0854154507135,0.3683229722641522,12.885645543444328,3.4679042135239584,1.7884498608384096,0.9997519870576559,360.75984733329517,1.588574066887432,79.99543193585718,0.5374093427281432,0.37484703033837663
10.070522485872877,1174.0455060375075,0.4992086226043464,14.986963951625626,2.9892686483167448,1.1360342967696588,0.998352826416409,364.6829065608148,2.3216612264322727,79.99367722264563,0.44289068695509826,0.05799205146151109
16.937667061028897,1028.8305919010513,0.22866274563025774,11.865066225699177,4.078193989358606,1.7393621683833211,0.9970138940845508,360.35068606607945,0.5126119339987125,53.54234450292057,0.5641206644796593,1.1300296081463743
19.457054794286666,1138.2481648253054,0.42906431108000526,12.922339017608143,3.5209653200310815,1.7934273644976773,0.9994732680540838,356.38467228129014,2.072607060073822,79.96393923898616,0.5360764881813707,0.35219006056837776
20.274411214257064,1092.1368371410863,0.3945572942870555,12.86524374341034,3.6166367619137585,1.79822467430355,0.9998758693801612,357.07047675403334,1.4884432208168505,79.72634967558129,0.5449228043433557,0.5058333363641674
11.074485666072714,1211.1646214752122,0.4995392381533435,14.999214323551161,3.197940528483194,1.407139131942847,0.9919613203634969,363.41204361745787,2.2728713470228743,79.95503443187232,0.4744442765478387,0.08595468961139284
16.28497576596667,1171.4206889792547,0.46997519432185947,14.995333539784472,3.363137609220979,1.7830882151618246,0.9989249175747982,362.21321742492535,2.344574085201427,79.78379844394388,0.5167682484033174,0.17275447683269127
17.038108950588242,1036.749654496742,0.2809075146582794,13.080283053849612,3.9280429558437966,1.7982304674428862,0.9994785324838762,360.4522300051476,0.5193476933018945,79.99846827304363,0.5573864224559849,0.8268681558390321
21.91344446867445,1184.7983201045329,0.33715660715172363,11.808604849248324,3.654616592550978,1.7961367749893624,0.9995007238396181,355.3652388595572,1.202505092392736,75.4912140543201,0.5528352087926567,0.7139104929928426
10.628952702633,1223.1228992110312,0.4999993364684071,14.994948328011791,2.693453859072785,1.0478957585237723,0.9999444753490783,364.6903390055454,2.4926606208432647,79.99970598300656,0.4338184803411079,0.052462662303241134
12.92696763410821,1202.9230992702596,0.4994676223459064,14.993600530999297,3.0512426498083784,1.4336167682827567,0.9987740940797587,363.45850086331103,2.6221725920322667,79.9989591042364,0.483994034495674,0.09593227057177674
12.749363564095665,1176.10134042091,0.49821119744048376,14.999836045752895,3.5188929142217504,1.6882222049541498,0.9997429856830061,363.9986496092329,2.3004257359592106,79.57706026321935,0.5019504690386491,0.12824457232949055
17.296810922114332,1034.768856058269,0.24086607026038914,11.597819096591849,4.008509333638356,1.7346235337878249,0.9956928995676771,353.9517679068296,0.5499865310527094,78.19469525624515,0.5611670252713331,0.9720172549950817
22.504512483788776,1196.7868263899627,0.4192649097122881,11.37034712722661,3.6672806473964266,1.7981929232325893,0.9923361827416691,357.03493495761774,1.0977663574082561,79.80111494936483,0.5484850705227173,0.5994887605131276
20.274411214257064,1092.1368371410863,0.409766700921648,12.86524374341034,3.591009809726709,1.79822467430355,0.9998758693801612,357.15583694421895,1.4884432208168505,79.72634967558129,0.5435801532911259,0.48852554898604267
15.615951764993964,1089.267095307624,0.4855009173803061,14.849939803456992,3.500501104158441,1.7993559718304262,0.9976592397958063,363.1751613055673,2.018920196039999,79.96115921985316,0.5190027355048863,0.18053288685106356
16.418063230207938,1157.0864290267,0.4411377456177263,14.912535241140592,3.455739163812058,1.7985786454994126,0.9988616030958258,361.245479129855,2.2399291454378973,79.95062308486474,0.522110636748492,0.20102215100881923
13.489924043416902,1163.320369998391,0.4992979864060299,14.999705875089393,3.446209597500403,1.6882222049541498,0.9997256358840937,363.9986496092329,2.2953074118310695,79.99383431285709,0.5041785336838629,0.1304264909232721
19.57014775550523,1163.7189627232597,0.40447383870654496,12.81532537546031,3.545385335122063,1.7972672068304725,0.9999373913100474,358.20098931877027,1.3630838712811424,79.94250135376963,0.5416089783617197,0.4589504417987439
22.471262746624447,1163.4560947853856,0.4192034877484019,11.37034712722661,3.6716890968285103,1.7981929232325893,0.99994811354537,356.44379925177606,1.1000634156427818,79.80020841360574,0.549148935731417,0.6174087854686565
16.843421409101662,1039.87161584956,0.2991763877166416,13.080283053849612,3.932020763295227,1.7987365657500969,0.9994947714330774,356.54430315830484,0.8409492055290814,79.95761349859384,0.5554473983280273,0.7565905985354451
16.937667061028897,1028.8305919010513,0.22866848001344856,11.865066225699177,4.078138225177233,1.7393621683833211,0.9969915293954893,362.2734540999599,0.5126119339987125,49.359522787018996,0.5643093345041432,1.1580383175067073
10.717651639728436,1208.3747380234431,0.4999915784787622,14.916058700040264,2.9974858102940014,1.1208798314689006,0.9997197688626134,364.0028743125154,2.2936556358504987,79.99793483990909,0.4457488376221253,0.06184130696422729
11.089327667696606,1190.8447687005305,0.4994478327049506,14.994110723539185,3.1980302941172267,1.4349837729356651,0.998806911710005,362.2261286799328,2.435044645495105,79.9874370812108,0.47714706204461366,0.08711131932601465
