opr,split,cr,far,pi_pe,ic_ratio,eta_th,specific_nox
16.040460669556808,0.1860103479349395,11.218453610941154,3.9035239026576716,1.4085931061232924,0.3632521175579664,0.5623054883016938,1.1183382226301368
16.3345244818432,0.24941144316174096,11.03232472484458,3.874147490732168,1.440994952212259,0.639053294724004,0.5608002727055702,1.0923579364060185
16.332797103574904,0.19610087648043925,10.944487066523006,3.8951610148388354,1.4252164751547312,0.31327591667364985,0.5624872921627243,1.123777596687498
16.040460669556808,0.1852059171034528,11.217887988400648,3.9035239026576716,1.4085931061232924,0.3176358795454204,0.5624870047481365,1.120216868840293
16.919849497973924,0.22360161539344242,10.91037170288095,3.798493723902505,1.4271526920667734,0.7194479246148651,0.5603536491254025,1.0877300093889481
16.89506625737163,0.2075581174993018,10.907183906121848,3.8079818038205753,1.4518172589423102,0.6939031487558367,0.5608591435893848,1.0937772158419736
16.040460669556808,0.1860103479349395,11.206027519162195,3.9035239026576716,1.4085931061232924,0.3682579262503616,0.5622801368831716,1.1182865468263672
16.01205152711201,0.15016242268350485,11.094139283684502,3.9095754707439774,1.3867303017439825,0.10422781351193539,0.5635377767030442,1.131385796301382
16.911621468833292,0.2602150243474124,10.732685311224202,3.759407507044555,1.4283685887315656,0.7619878338367154,0.5591473838953145,1.07272717770962
16.89506625737163,0.2075581174993018,10.907183906121848,3.8093931642324796,1.4518408577418598,0.6947631957691877,0.5608731823127742,1.0939094821965085
16.383246289595935,0.2639950733959606,11.118438338723946,3.8087034923195247,1.4259738106820172,0.6405261897981459,0.5596649667694339,1.0803780203009326
16.040460669556808,0.1852059171034528,11.217887988400648,3.9035239026576716,1.4067148112880816,0.3184626263638715,0.5624673248937279,1.1202117801803417
16.01205152711201,0.15016242268350485,11.094139283684502,3.914790739560323,1.3867303017439825,0.10422781351193539,0.5635990861497487,1.1320554383856256
16.065996087897062,0.24307413436626735,11.294453022426257,3.8976119032877055,1.4436331072879076,0.5543265148006815,0.5613591585706289,1.0971149619326628
16.358866976401803,0.24239496464011911,10.918511337269628,3.8089661099790346,1.4242876385926109,0.748300479189393,0.5595453723252932,1.0803014061139031
16.38116501896982,0.24407112184354007,11.038191095187395,3.8481812119806134,1.4240461835306764,0.6400616137698889,0.5604380717129767,1.090852596046127
16.146109516150855,0.1525913413539767,11.061115188507952,3.896571136591764,1.3877858593485297,0.20479592371866323,0.562942524375645,1.1286609853221536
16.386661493373243,0.2934043494023528,11.019564481112031,3.7834558935336577,1.4352707683260317,0.7381836125049338,0.5582070306306964,1.063103856632269
16.919849497973924,0.22360161539344242,10.901473624126902,3.798493723902505,1.4283852939130814,0.7174343818251881,0.5603701999380758,1.0879126693390988
16.386803908279187,0.24386936347234536,11.140966935704864,3.8101126964877,1.4257603260585596,0.5335516471756874,0.5604426038118429,1.0920284905739546
16.406181270702174,0.2735709532002682,11.019564481112031,3.777680569850356,1.43490130174813,0.7640811244579413,0.5586909274462583,1.0647225399698232
16.383246289595935,0.2639950733959606,11.118438338723946,3.8090740412824178,1.4258449025785769,0.6405261897981459,0.5596668271011861,1.0803832779453444
16.911621468833292,0.2602150243474124,10.741583389978251,3.759407507044555,1.4271359868852573,0.7640013766263923,0.5591275164435271,1.0724451955240142
16.034454236100764,0.2394037764254333,11.309185110864119,3.8948760620501015,1.4211733409062102,0.7590257092942503,0.5602477884759651,1.0838644311681176
16.057444703792935,0.16283172438820367,11.13402512955557,3.9039346249850273,1.3744562906608575,0.1356691441444847,0.5631290957364163,1.129844829423266
16.38695588692401,0.2587007275388567,11.127876150708493,3.817801502308168,1.4169432601338776,0.7014106987818695,0.5595256785185935,1.077894818506206
16.386804108698637,0.24386936347234536,11.140966935704864,3.8121041468268637,1.4257603260585596,0.5335516471756874,0.5604658383761305,1.092252811070537
16.386661493373243,0.28745898855345225,11.019564481112031,3.7834558935336577,1.4352707683260317,0.7359579074552848,0.558427399918737,1.0646761634037225
16.387070001570592,0.2809210505952305,11.014686931851962,3.7886711623500036,1.4353794466375547,0.6951191238645614,0.558874987827259,1.0708357496073568
16.063161502474568,0.16283172438820367,11.13402512955557,3.8992076076489237,1.3743307238532758,0.1279466735019433,0.5631085160222328,1.1295954142947318
16.912753832662805,0.2934043494023528,10.735820783609336,3.784280187116593,1.4446256898247063,0.7381836125049338,0.5588154257485095,1.0692214953918668
16.387874454752517,0.2394037764254333,11.134486048854743,3.8948760620501015,1.4169991391542665,0.8132179091154031,0.5602677965691548,1.084089187923114
16.38695588692401,0.2592481631656946,11.136354255221692,3.7964675023728276,1.421185801407239,0.6946495722451963,0.5593727172102414,1.0752805151684326
16.91052327546145,0.2075581174993018,10.927344721823406,3.8093931642324796,1.450528839506002,0.6802560429057913,0.5609276675798577,1.094417078574022
