opr,split,cr,far,p_ratio,ic_ratio,eta_th,specific_nox,thrust,bpr,bore,bpr piston,m0,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,error,constraint_violation,is_feasible
10.207483077713999,0.2509372960743694,9.453506224475607,2.4014885868778295,0.999477759818177,0.21855867562607822,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,False
18.370163610209048,0.12405058420677956,4.9246561628188505,3.0364959201512,1.016743442572625,0.878559085532659,0.5249887222544439,1.1552692618919878,27140.99999999995,16.975415416857704,0.222765862751289,0.19950697587486604,248.660000000516,601.6787350836879,1190.037695817196,1107.4786932462082,69.84048643799787,1978.1267662030793,2686.630418749163,4477454.060494593,4948720.891963247,2071328.794630655,0.03135516303701038,0.0,8907966.706078188,42.74954972302031,0.0,0.35832832405412085,0,1.0,False,0.022765862751289,False
29.01928063253433,0.019374187916159913,11.690181305386371,3.7182794467082276,1.5286049827576047,0.6668989729196366,0.5506338360716782,1.1610024026539196,27140.99999987492,26.959565188792823,0.17291113424993668,-0.009404075188423544,248.660000000516,725.8047445265028,1323.9932997011747,1327.680173635381,245.5964172669638,2350.5000452358177,2896.8900283408093,4192014.863011908,4840842.235203435,2789891.7660483476,0.03151076621028481,0.0,8749599.692528147,89.78797599786621,0.0,0.34159006109989287,0,1.0,False,169.59912104332693,False
20.95675566092963,0.3512137120340276,8.251248865761319,4.083316033293375,1.4774093251503837,0.46566847536726585,0.5611514681063978,1.1760857491882621,27141.000000000007,16.95029181085583,0.17661435435282896,0.7286964275958601,248.660000000516,608.1184230968739,1336.5707435616075,1102.9353488134066,145.55137718183855,2314.9658224421673,2795.2187016293706,4307954.093364667,4765312.38277399,2110910.004797063,0.03192014331871863,0.0,8803642.294804543,84.77802033850668,0.0,0.3348211598970747,0,1.0,False,86.57074356160751,False
28.81048819053312,0.4018698850061589,14.816951730467657,2.508908772751301,1.264759298021858,0.9455174169762407,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,False
22.990809263209524,0.43041596161284834,14.679306132992476,2.5566250608033823,1.070180972719386,0.8734008431011248,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,False
28.125545538470153,0.3791389933983244,7.815921491530716,3.3906041419521724,1.3273764185936907,0.496281717671187,0.5524326871598005,1.1228853425418013,27141.000000000036,17.67699579918761,0.17319771297276487,0.3583795966610485,248.660000000516,652.7014553453104,1252.7345165930715,1132.0019099708907,168.17935451112726,2167.0323705184674,2791.2025392115183,4347132.823089678,4852538.65596913,2295561.5356087387,0.03047623108192707,0.0,8754777.047327368,89.39588097752993,0.0,0.34004709389574045,0,1.0,False,20.913871104198734,False
19.55948027076694,0.21777773238317288,13.574491260691842,2.562075941184265,1.3813718652348728,0.7035291738013881,0.5369359792741372,0.9284494577575074,27141.000000000036,15.631809551066802,0.23258714234286598,0.11947891587898168,248.660000000516,598.1481383745503,1028.6129847950697,995.2947206336436,207.31723967278796,1914.4957566457467,2777.6165710178843,4624053.071330392,5513939.253620332,2605090.520346446,0.02519904673299654,0.0,8680812.117544623,36.60177316447335,0.0,0.35012790621353523,0,1.0,False,57.34982681513083,False
28.50400154542215,0.01972740883713353,11.118283848996224,3.9141619541521546,1.223188363729488,0.053059424485393025,0.5619831859328214,1.1532287177045424,27140.999999999964,23.826117684664368,0.16220776571555778,0.19935043774585343,248.660000000516,720.0011046560296,1314.2478459578035,1240.8310532863657,245.0979159213884,2402.172464371361,2907.088504648568,4744218.201634148,5321307.658685643,2506967.5210728487,0.03129978062721894,0.0,8779318.69169182,109.1301530869744,0.0,0.33448298764319434,0,1.0,False,159.3457618791919,False
10.771418463247166,0.08476570710393844,12.740026756763934,2.4878181396802423,0.9971170898456864,0.3529169532326819,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,False
19.689969103056043,0.3488681925618888,12.812720748652545,2.8003231312158237,1.5366333464807753,0.022866949969676864,0.5385618261657531,1.0221903873134346,27140.999999999978,16.955705738823166,0.22498167594282834,0.1369345695321803,248.660000000516,643.2737550699495,1123.013185471319,1083.644058025749,200.0847627990713,2023.5905503053866,2805.0636953212074,4132062.6827305853,4973307.126075015,2806188.8597449353,0.027743269302073905,0.0,8674414.042407734,40.410812446560115,0.0,0.34902806270408276,0,1.0,False,50.10974447501414,False
17.502455249915478,0.09981666432411235,7.770857520775514,3.3323368851321393,1.248697727253255,0.41434632479962163,0.549841268925006,1.1391187733726706,27141.000000000124,17.61193620197282,0.2133719984544468,0.33202162379572864,248.660000000516,610.1453959539687,1203.3332065313703,1087.4729320406589,107.78632306829886,2111.1054003892905,2749.7570139229006,4564040.434778187,5097555.242013134,2163095.179995101,0.030916822628107795,0.0,8853308.772416225,48.34952518845356,0.0,0.34200796479562834,0,1.0,False,0.013371998454446782,False
