generation,hypervolume
1,0.21720473783859387
2,0.21967751612387398
3,0.22567140362434276
4,0.23071577243346905
5,0.2345836493765255
6,0.24086567693464886
7,0.24244725726847957
8,0.24502736940997116
9,0.2522891798154186
10,0.25349363407627046
11,0.25487089352939335
12,0.256656988869222
13,0.2572366443300232
14,0.2589339660515999
15,0.26054339612491717
16,0.2629892072958121
17,0.26448792674511007
18,0.26607313213242995
19,0.26702303245042674
20,0.2680900808333248
21,0.2686026911660756
22,0.26960617836307815
23,0.2703337554972447
24,0.2707642803518282
25,0.2713412673910756
26,0.27157113475367667
27,0.27181666586632325
28,0.2721779577842054
29,0.27260298655401305
30,0.2728957091159541
31,0.2732635985267849
32,0.2736328940033016
33,0.27406950295645055
34,0.27430859533699314
35,0.2746110504105613
36,0.2747274366289402
37,0.27498127189042143
38,0.27520351387541603
39,0.2754990563518921
40,0.2757403783982152
41,0.275875255369989
42,0.27600769512654055
43,0.2760972866902291
44,0.27629562497612614
45,0.2766460268399914
46,0.276857354982452
47,0.2769274940866102
48,0.2771416131943511
49,0.27716940246373567
50,0.2772613387644181
51,0.27745140554305986
52,0.277572565391256
53,0.27762401537852577
54,0.2776847875932381
55,0.2777790079671854
56,0.27783406542078704
57,0.2778647989498669
58,0.277899541556249
59,0.2779420261857821
60,0.27822932528212263
61,0.2783468093742787
62,0.2783871090240836
63,0.27846585175395067
64,0.2785407085835106
65,0.27860868182610377
66,0.278707010568488
67,0.2787701554838491
68,0.2788355194599782
69,0.27887236209170607
70,0.2788895491378742
71,0.2789254401544692
72,0.27894805328850925
73,0.2789747041961014
74,0.27899755973333595
75,0.2790863186602708
76,0.2791284699496647
77,0.2791570515526002
78,0.27916833178301215
79,0.27921643674926505
80,0.27923507144642834
81,0.27923954403197704
82,0.27943508908711684
83,0.27946405838671423
84,0.2794750722432665
85,0.2794922478527931
86,0.27952137251648307
87,0.27955806404077393
88,0.279581775514533
89,0.27960890407808026
90,0.27964854502154934
91,0.27967055182448985
92,0.2796928109009016
93,0.279712901558987
94,0.2797348752567087
95,0.2797457841358368
96,0.2797573735176017
97,0.279775407475584
98,0.2798034214906578
99,0.27989399318806113
100,0.2799419397960776
101,0.27994785966042807
102,0.2799525109401203
103,0.2800882510149131
104,0.2801301946495087
105,0.28018152146207453
106,0.28018733520052713
107,0.2801980480094009
108,0.28022017624228557
109,0.2802246697228078
110,0.2802298831844992
111,0.2802320306872425
112,0.280235733688329
113,0.2802489542886989
114,0.2802748484154366
115,0.2802764346794667
116,0.2802861186730612
117,0.28029256588741414
118,0.2803064234884951
119,0.28032356421740223
120,0.2803410466690835
121,0.28042497851108483
122,0.2804775842779776
123,0.28048025658614584
124,0.28050031715974677
125,0.2805011191302914
126,0.28049924210192206
127,0.2805022314577939
128,0.28059182414832723
129,0.2806332472000885
130,0.28063899720783775
131,0.28067363326769684
132,0.28068631749213485
133,0.28070657718642394
134,0.28070655926263655
135,0.2807072677625953
136,0.28070929541207496
137,0.28071265008042534
138,0.28074452139875566
139,0.28075905956173297
140,0.28077074236096816
141,0.2807836076855186
142,0.2807843018845557
143,0.2807920919668041
144,0.28079612472758847
145,0.28080992956112294
146,0.28082334534298753
147,0.28082801250965916
148,0.280827300455327
149,0.2808328420332601
150,0.2808359466376429
