opr,T4,split,cr,far,p_ratio,IC_ratio,phi_sc,m_wiebe,phi_cd,eta_th,specific_nox
10.079883153718589,1169.68967923663,0.49993724329336553,14.826414519517469,3.162132452384453,1.0585539592733473,0.9965033128275049,363.363652202486,2.2055175874707826,99.52637518803182,0.4331006057587003,0.0429332361781451
21.806999315241367,1125.373349577336,0.32353281317932,7.819042440719899,3.521230625594054,1.7587370602173322,0.9969160736377489,353.2854519590686,1.2883611031351807,54.630091161709686,0.5543455884054607,1.1028474220993736
21.507052629698293,1131.151797099451,0.3340802043607773,9.379086363684127,3.5083893585091364,1.781816329316313,0.9999201478492221,354.56841678471994,1.3544421099693245,70.32951091650051,0.5523377728349674,0.81388025705437
22.93466650009472,1160.22582013868,0.3385968968238308,9.485175830344431,3.455038391777662,1.7398930057187252,0.9997976081564381,365.4504676452417,1.095481873498977,50.26509365768631,0.5523521170086677,0.9673908841718292
22.865151372969844,1143.8269586560386,0.3204027620011902,9.37750197366308,3.4543840292259396,1.7606909350991173,0.9967593799244376,359.168877831155,1.8577342562309709,50.26509365768631,0.5538300574665586,1.0376356273067167
21.46385451131091,1132.5044465046776,0.32353281317932,7.819042440719899,3.521230625594054,1.7587370602173322,0.9975245529667454,353.2854519590686,1.2883611031351807,54.630091161709686,0.5538380386494403,1.0921687182993847
20.724370821986223,1141.1764541274706,0.3480797458929375,9.548773262235247,3.456905024976449,1.7781585086192466,0.9845469192810994,353.2818077118042,1.014455185753637,94.55356410897443,0.5472821681505727,0.609525821266157
21.6799758282906,1168.5233571425103,0.3603980565210051,9.648875838776043,3.450412841680879,1.7819160737055582,0.9973527932354435,355.3369984428615,1.358723187328143,78.58586753033192,0.5477090675476262,0.6389745135913829
11.922953443407506,1155.4981233825376,0.49920157350614713,14.725487768563799,3.599710081625697,1.6177279627953998,0.99954810723202,359.3793032746934,1.8865076957462068,98.05475906389144,0.4963391103016303,0.09502293952660484
11.965185624208184,1145.3064938030457,0.4999621729371181,14.977701244016497,3.584936454783401,1.6748464541472416,0.9971639168094232,359.2916574279534,1.7991025838338237,98.9690067609319,0.49961640175592603,0.0989169661569831
21.669059644127945,1206.520195877201,0.42525362517608567,9.23255024157871,3.095591879674739,1.7434263098236824,0.9970190031857443,359.57066328082806,1.733219915977977,94.64955659468514,0.5269436398344429,0.23820699998042674
21.514231267480625,1130.4360966251706,0.3607445964047008,9.390679175745548,3.5132592386928887,1.782078786116398,0.9970599566861367,355.6854307209475,1.301644578580161,70.32951091650051,0.551090465480086,0.7766400443700369
10.33762842056076,1151.0445668139025,0.4996231656061356,14.96046525157239,3.6437879344152297,1.3971520026190432,0.9998940978288346,362.1126326576113,2.0011609564931603,99.47922192033408,0.4712169753007102,0.06435577942120374
22.865151372969844,1143.6401442199042,0.317919054494937,9.485175830344431,3.4490676282066786,1.7644035058282135,0.9994226030825476,365.51439333636426,1.0942653162129174,50.26509365768631,0.5531887998634681,1.0039864971387076
22.865151372969844,1144.793285790212,0.3204027620011902,9.485175830344431,3.456420309224719,1.7644035058282135,0.99942407853956,359.72727421427334,1.8577342562309709,50.26509365768631,0.5536045516978051,1.0280204722363129
21.38382261684509,1136.3992434477764,0.32549425419397604,9.381724377094397,3.4853516188603955,1.7435112039114289,0.9966932464588404,353.291569428862,1.2879276867133502,77.86331696765805,0.5509392423355356,0.7476859248095361
21.68644160239476,1164.000386264418,0.4944374055066193,9.382475612594872,3.095241788307539,1.755835390125627,0.9995042900899591,359.66166130596883,1.7155844398061155,99.84055245096152,0.5215993808135002,0.18210033070625667
21.180299886655604,1172.242010816661,0.4167237856591472,9.694878884276028,3.227601012214704,1.755659402296292,0.99963259387432,356.7845639115897,1.4837140109448357,97.63924444521379,0.5334683776675371,0.31412315393384194
20.311689960346985,1189.1249798490433,0.43237982950178777,9.71128116791637,3.378743459548785,1.7599195762400897,0.9977289108333586,357.47088876352393,1.1712679383834632,99.51942798562189,0.5357488047434633,0.35495461668797246
10.079883153718589,1156.352547050042,0.4996045367564223,14.826414519517469,3.402054589650956,1.0862069803777847,0.996503859065251,362.99274444813005,2.217154927895521,99.50460228940527,0.4380662671325957,0.045845696558935105
10.00252771335407,1156.3830001724923,0.49960618668733714,14.827565180923951,3.5943990722245225,1.3874351320340228,0.9972546057155234,361.8343224632357,1.8296701578796986,99.49577531014762,0.46858025443968576,0.06393473608765425
21.180299886655604,1172.242010816661,0.4524017445778839,9.694878884276028,3.3575789476598588,1.755659402296292,0.9995926647649901,356.7845639115897,1.2961556315880685,98.18321030655501,0.5349012374175693,0.3416614439604486
21.669093847578047,1198.5943006790985,0.41718966843526906,9.736094843656401,3.365687952185745,1.7611751976197338,0.9991771389734319,357.0856107955625,1.1487411052695908,97.60657630512534,0.5389447925013371,0.4086935475648477
11.095511998133734,1157.1639689302735,0.49986005286005575,14.601151893669332,3.454621004570788,1.29586961552347,0.9993423412274172,365.3021271279972,1.8827909161690852,99.99217469194842,0.466643071363047,0.062468270014345656
