1.007988315371858867e+01,1.169689679236629900e+03,4.999372432933655297e-01,1.482641451951746880e+01,3.162132452384453174e+00,1.058553959273347278e+00,9.965033128275049279e-01,3.633636522024859801e+02,2.205517587470782637e+00,9.952637518803182104e+01
2.180699931524136659e+01,1.125373349577336057e+03,3.235328131793199780e-01,7.819042440719899290e+00,3.521230625594053976e+00,1.758737060217332226e+00,9.969160736377489229e-01,3.532854519590686095e+02,1.288361103135180707e+00,5.463009116170968582e+01
2.150705262969829334e+01,1.131151797099450960e+03,3.340802043607772887e-01,9.379086363684127292e+00,3.508389358509136358e+00,1.781816329316312952e+00,9.999201478492221185e-01,3.545684167847199433e+02,1.354442109969324459e+00,7.032951091650051012e+01
2.293466650009472119e+01,1.160225820138680092e+03,3.385968968238308174e-01,9.485175830344431347e+00,3.455038391777661921e+00,1.739893005718725183e+00,9.997976081564381445e-01,3.654504676452417016e+02,1.095481873498977077e+00,5.026509365768630744e+01
2.286515137296984435e+01,1.143826958656038641e+03,3.204027620011902222e-01,9.377501973663079582e+00,3.454384029225939567e+00,1.760690935099117338e+00,9.967593799244376385e-01,3.591688778311549868e+02,1.857734256230970882e+00,5.026509365768630744e+01
2.146385451131090960e+01,1.132504446504677617e+03,3.235328131793199780e-01,7.819042440719899290e+00,3.521230625594053976e+00,1.758737060217332226e+00,9.975245529667453592e-01,3.532854519590686095e+02,1.288361103135180707e+00,5.463009116170968582e+01
2.072437082198622349e+01,1.141176454127470606e+03,3.480797458929374977e-01,9.548773262235247472e+00,3.456905024976448804e+00,1.778158508619246625e+00,9.845469192810993864e-01,3.532818077118042197e+02,1.014455185753637023e+00,9.455356410897442743e+01
2.167997582829060121e+01,1.168523357142510349e+03,3.603980565210050946e-01,9.648875838776042713e+00,3.450412841680878806e+00,1.781916073705558157e+00,9.973527932354434578e-01,3.553369984428614998e+02,1.358723187328142901e+00,7.858586753033192451e+01
1.192295344340750596e+01,1.155498123382537642e+03,4.992015735061471338e-01,1.472548776856379860e+01,3.599710081625696834e+00,1.617727962795399765e+00,9.995481072320200333e-01,3.593793032746934273e+02,1.886507695746206803e+00,9.805475906389143859e+01
1.196518562420818377e+01,1.145306493803045669e+03,4.999621729371180878e-01,1.497770124401649738e+01,3.584936454783401061e+00,1.674846454147241648e+00,9.971639168094231787e-01,3.592916574279533961e+02,1.799102583833823710e+00,9.896900676093190441e+01
2.166905964412794461e+01,1.206520195877201104e+03,4.252536251760856700e-01,9.232550241578710626e+00,3.095591879674739033e+00,1.743426309823682407e+00,9.970190031857443236e-01,3.595706632808280574e+02,1.733219915977977088e+00,9.464955659468513716e+01
2.151423126748062487e+01,1.130436096625170649e+03,3.607445964047008014e-01,9.390679175745548335e+00,3.513259238692888697e+00,1.782078786116398028e+00,9.970599566861366725e-01,3.556854307209475223e+02,1.301644578580160916e+00,7.032951091650051012e+01
1.033762842056076003e+01,1.151044566813902520e+03,4.996231656061356219e-01,1.496046525157239060e+01,3.643787934415229746e+00,1.397152002619043154e+00,9.998940978288346493e-01,3.621126326576113001e+02,2.001160956493160281e+00,9.947922192033408351e+01
2.286515137296984435e+01,1.143640144219904187e+03,3.179190544949370145e-01,9.485175830344431347e+00,3.449067628206678560e+00,1.764403505828213481e+00,9.994226030825476004e-01,3.655143933363642645e+02,1.094265316212917449e+00,5.026509365768630744e+01
2.286515137296984435e+01,1.144793285790211939e+03,3.204027620011902222e-01,9.485175830344431347e+00,3.456420309224719212e+00,1.764403505828213481e+00,9.994240785395599458e-01,3.597272742142733364e+02,1.857734256230970882e+00,5.026509365768630744e+01
2.138382261684509089e+01,1.136399243447776371e+03,3.254942541939760403e-01,9.381724377094396772e+00,3.485351618860395462e+00,1.743511203911428886e+00,9.966932464588403873e-01,3.532915694288619761e+02,1.287927686713350228e+00,7.786331696765805077e+01
2.168644160239475838e+01,1.164000386264418012e+03,4.944374055066192986e-01,9.382475612594872061e+00,3.095241788307538933e+00,1.755835390125626949e+00,9.995042900899591132e-01,3.596616613059688348e+02,1.715584439806115524e+00,9.984055245096152476e+01
2.118029988665560381e+01,1.172242010816660923e+03,4.167237856591471945e-01,9.694878884276027620e+00,3.227601012214703857e+00,1.755659402296291915e+00,9.996325938743200190e-01,3.567845639115897143e+02,1.483714010944835682e+00,9.763924444521379087e+01
2.031168996034698537e+01,1.189124979849043257e+03,4.323798295017877713e-01,9.711281167916370194e+00,3.378743459548784855e+00,1.759919576240089656e+00,9.977289108333585732e-01,3.574708887635239307e+02,1.171267938383463214e+00,9.951942798562188841e+01
1.007988315371858867e+01,1.156352547050041949e+03,4.996045367564223016e-01,1.482641451951746880e+01,3.402054589650956196e+00,1.086206980377784737e+00,9.965038590652509631e-01,3.629927444481300540e+02,2.217154927895521155e+00,9.950460228940526974e+01
1.000252771335406976e+01,1.156383000172492302e+03,4.996061866873371393e-01,1.482756518092395126e+01,3.594399072224522484e+00,1.387435132034022800e+00,9.972546057155233790e-01,3.618343224632357078e+02,1.829670157879698555e+00,9.949577531014762144e+01
2.118029988665560381e+01,1.172242010816660923e+03,4.524017445778839019e-01,9.694878884276027620e+00,3.357578947659858759e+00,1.755659402296291915e+00,9.995926647649900909e-01,3.567845639115897143e+02,1.296155631588068458e+00,9.818321030655501147e+01
2.166909384757804702e+01,1.198594300679098524e+03,4.171896684352690565e-01,9.736094843656401210e+00,3.365687952185744791e+00,1.761175197619733845e+00,9.991771389734318554e-01,3.570856107955625021e+02,1.148741105269590834e+00,9.760657630512534411e+01
1.109551199813373401e+01,1.157163968930273541e+03,4.998600528600557480e-01,1.460115189366933208e+01,3.454621004570788134e+00,1.295869615523469909e+00,9.993423412274171636e-01,3.653021271279972098e+02,1.882790916169085227e+00,9.999217469194842067e+01
1.099662264189871763e+01,1.145309775950064022e+03,4.999369923862970189e-01,1.482723017892273454e+01,3.402891517892145501e+00,1.204145265463537839e+00,9.965527819033311863e-01,3.624675067811854206e+02,2.163146075520487877e+00,9.977033074381547806e+01
1.021124020888276718e+01,1.143536066172410074e+03,4.999548337681987142e-01,1.476570919423698491e+01,3.458301115225673961e+00,1.238410559163135805e+00,9.997686256324128662e-01,3.620696640301548541e+02,1.982890355408608585e+00,9.994537360656124747e+01
2.072437082198622349e+01,1.139975963062207029e+03,3.525217047957186489e-01,9.557015281626833669e+00,3.456905024976448804e+00,1.756861210633568815e+00,9.845469192810993864e-01,3.532818077118042197e+02,1.019050041770007464e+00,9.455356410897442743e+01
1.511740817873610254e+01,1.124441587702542847e+03,4.973079067679884169e-01,1.201732344345684744e+01,3.436239334356866681e+00,1.756588028580619465e+00,9.940413803081991073e-01,3.610790645448440728e+02,1.510666096188346907e+00,9.905898336227355117e+01
1.163162508510364468e+01,1.145306493803045669e+03,4.999477569790243270e-01,1.477067682461938603e+01,3.557400340241877235e+00,1.422469531566914247e+00,9.997301978244969023e-01,3.620440168304524491e+02,1.976041182575760224e+00,9.996924340434551937e+01
