nan 0.00000 0.25000 0.50000 0.75000 1.00000
12.00000 17.22338 17.11987 17.01527 16.90950 16.80249
14.00000 17.91175 17.80890 17.70532 17.60096 17.49572
16.00000 18.49343 18.38998 18.28618 18.18196 18.07724
18.00000 18.99647 18.89151 18.78655 18.68154 18.57641
20.00000 19.43936 19.33218 19.22537 19.11888 19.01263
22.00000 19.83487 19.72495 19.61575 19.50722 19.39931
24.00000 20.19214 20.07909 19.96708 19.85609 19.74609
26.00000 20.51795 20.40148 20.28634 20.17255 20.06011
