nan 0.00000 0.25000 0.50000 0.75000 1.00000
12.00000 82.45852 82.12349 81.80640 81.50756 81.22881
14.00000 93.78309 93.46502 93.17421 92.91260 92.68229
16.00000 104.88691 104.58438 104.31910 104.09503 103.91462
18.00000 115.80800 115.51818 115.27857 115.09054 114.96129
20.00000 126.57429 126.29472 126.07698 125.92578 125.84769
22.00000 137.20723 136.93531 136.73797 136.62198 136.59484
24.00000 147.72395 147.45778 147.27821 147.19535 147.21798
26.00000 158.13889 157.87413 157.71093 157.65952 157.73064
