generation,hypervolume
1,0.111091364599042
2,0.1221808213622883
3,0.1337891071976461
4,0.1386085159578645
5,0.1413644905956724
6,0.1491031784323391
7,0.1523438887075796
8,0.1558011022695107
9,0.1577743440854795
10,0.1591651641928935
11,0.1606857811160689
12,0.1629845447324837
13,0.1641066592980073
14,0.1650505894997468
15,0.1661649348250342
16,0.1666316119053468
17,0.1673041850625549
18,0.169706960461125
19,0.1699504898463357
20,0.1705669793616136
21,0.1708647388804371
22,0.1711638291800543
23,0.1713055263140216
24,0.1714989157486127
25,0.1718703623318947
26,0.1721401737371525
27,0.1723464381262595
28,0.1726654782931851
29,0.1728460287097211
30,0.1729478745375601
31,0.17305486965371
32,0.1731244434629245
33,0.173223385888207
34,0.1733644985894895
35,0.173435319052771
36,0.1734160890688031
37,0.1735323771845789
38,0.1736000338774292
39,0.1736712825634677
40,0.1737918252794716
41,0.1737918252794716
42,0.1739245742557561
43,0.1740462208144916
44,0.174170769819428
45,0.1743427184142758
46,0.1743979009896009
47,0.174380175176447
48,0.174399608035542
49,0.174480831539124
50,0.1744556957225536
51,0.1744556957225536
52,0.1745171348716075
53,0.1745635275960657
54,0.1748496363327417
55,0.1748062913000452
56,0.1748615218955742
57,0.1749627069255865
58,0.175029406690448
59,0.1751344834856279
60,0.1744556957225536
61,0.1745171348716075
62,0.1745635275960657
63,0.1748496363327417
64,0.1748062913000452
65,0.1748615218955742
66,0.1749627069255865
67,0.175029406690448
68,0.1751344834856279
69,0.175115096316719
70,0.175115096316719
71,0.1751562620753224
72,0.1751719310826573
73,0.1752260902895459
74,0.1752152225814345
75,0.1751625232561137
76,0.1751933869431457
77,0.1752059034084134
78,0.1752505064425928
79,0.1753032604068534
80,0.1755613314597405
81,0.175731874638167
82,0.1756855589039326
83,0.1757001928829835
84,0.1757514808899584
85,0.1756687505402368
86,0.175701900479278
87,0.1757356008635264
88,0.1757505897727274
89,0.1757722644049539
90,0.1757776364168693
91,0.1757843955480597
92,0.1758204179651539
93,0.175810520308538
94,0.1758311527119953
95,0.1758472982530178
96,0.1760973346147477
97,0.1761229802889323
98,0.1761404343990656
99,0.1761656599596604
100,0.1762170635532527
101,0.176200946383201
102,0.1762179572566664
103,0.1762473898997427
104,0.1762785301588117
105,0.1763368496961342
106,0.1763259353951751
107,0.1763568675066894
108,0.1763205693270054
109,0.1763172118589185
110,0.1763869659589654
111,0.1763999161043142
112,0.1764088398599022
113,0.1764253598136814
114,0.176419425579676
115,0.176419425579676
116,0.1764111315743905
117,0.1764389552282227
118,0.1764427226227286
119,0.1764362849814932
120,0.1763961138403197
121,0.1764223508490329
122,0.1763924323210509
123,0.1764198047163002
124,0.176462232281556
125,0.1764989741286537
126,0.1765281403712588
127,0.1765422943959805
128,0.176566709203808
129,0.1765661910811009
130,0.176419425579676
131,0.17641113157439056
132,0.1764389552282227
133,0.17644272262272864
134,0.1764362849814932
135,0.17639611384031978
136,0.1764223508490329
137,0.17639243232105095
138,0.17641980471630028
139,0.17646223228155605
140,0.17649897412865376
141,0.1765281403712588
142,0.17654229439598057
143,0.17656670920380804
144,0.1765661910811009
145,0.17655445552569882
146,0.17656098426056172
147,0.1765573938850617
148,0.1766057262242725
149,0.17659423966331872
150,0.17662111909110634
151,0.17663297722187551
152,0.17662002301281712
153,0.17657567620625247
154,0.17655003843993133
155,0.17654429965403592
156,0.1765535548927452
157,0.1765258002795222
158,0.1765275078278783
159,0.1765438766556555
160,0.1764962814690066
161,0.17649232707214202
162,0.17670969012734478
163,0.17672454492550344
164,0.17670438037070657
165,0.17666390226275597
166,0.176709408372357
167,0.17670108777364107
168,0.1767466662439131
169,0.1767329764477384
170,0.17669545455967262
171,0.1767174772430895
172,0.17666209776715064
173,0.17673579579363874
174,0.17672991435138666
175,0.17670465934945362
176,0.1767278538848367
177,0.17673682624158676
178,0.17672734239759297
179,0.17667814045961033
