opr,T4,split,cr,far,p_ratio,IC_ratio,phi_sc,m_wiebe,phi_cd,eta_th,specific_nox,thrust,bpr,bore,bpr piston,m0,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,error,constraint_violation,is_feasible
18.34044009405148,1432.194696065295,5.718740867244332e-05,7.325658298950238,2.440267672451339,0.983104735291918,0.1862602113776709,350.36682181129146,2.2854536340380145,46.94083670016785,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
18.383890288065896,1411.1317002380556,0.10222612486575872,13.6592918003004,2.0821627795937783,1.5034207591605622,0.41730480236712697,356.76069485337257,1.131741223678552,29.905074454243938,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
26.014891373510732,1580.9569454316384,0.15671208907962142,11.615548772362455,4.629167456888115,1.7051459971534626,0.08504421136977791,341.17164349698646,1.2642368880405601,63.90712517147065,0.5410310797368983,1.3050316685370278,27140.999999999978,28.340146392224007,0.14487381029222696,0.40471147938312196,248.660000000516,696.6733243628569,1401.7846543776045,1330.0131510463584,348.805928145778,2651.764761088096,3080.191488624862,3766483.999553202,4225575.337687775,2341275.7636597445,0.027029646777384782,0.008390217738378667,9146598.661570597,159.58381850689773,0.15190056653656267,0.28578776604818545,0.06175725246071723,0.822304308300321,False,350.5905825233825,False
11.966936676661001,1252.6645750030314,0.47894476507525097,9.864818134703189,4.07563134185142,1.1839640679054566,0.6865009276815837,365.0387701569212,0.5822972480488631,57.507215747248374,0.4803393731225556,0.503323259768546,27140.999999999847,15.655111039640547,0.14979953985997158,2.5954799608233294,248.660000000516,486.490361676644,1190.0893940823769,742.7996202947659,109.79128203902614,2135.6620061371377,2698.8854134428816,2642898.525829362,2907925.979986917,921650.166272663,0.012953452522595018,0.0007072440707830097,9048093.168134084,142.79878187456717,0.012839886247246947,0.17317318257878417,0.21800995467965967,0.44269081687019,False,0.0,True
29.777221778129896,1448.8993926279036,0.1402219960322026,12.682072612966374,2.3096780197329263,1.3031041735583146,0.9085955030930956,348.8084244512104,1.7949890236385693,26.501428605913883,0.5103437745123497,0.9705522341449212,27140.999999999774,26.286656495411208,0.18689884098540357,-0.20072602676944834,248.660000000516,684.8324573790175,1004.8805228414227,1081.9614553886638,393.5883235727035,2275.3663206351016,3077.587436576392,3624860.3760898616,4382405.489931277,2711766.6458633086,0.023201647525109795,0.0031401106618172943,8910958.362125885,72.41082018467506,0.08765726812783453,0.2694608011146184,0.09883312962459442,0.7316460539378867,False,243.78904959947292,False
11.966936676661001,1407.5369930517427,0.4847719414447209,9.864818134703189,2.0572865865689445,1.1839640679054566,0.6865009276815837,356.88961917076,0.5822972480488631,58.20434499803576,0.4622178914189233,0.3558914188334723,27140.999999992455,17.889878162167545,0.1952201164289213,0.858596095694351,248.660000000516,485.76580380655076,846.0438197942353,713.1827979397165,107.25379857097649,1638.8244306905215,2692.64799241973,2229207.269024451,2608629.762619842,900788.8388068881,0.008854937627425737,0.0008043113711308503,9111356.448551444,64.96930361541543,0.04975892190747944,0.149097639382406,0.25752208951744743,0.3666758614634936,False,0.0,True
18.34044009405148,1432.194696065295,5.718740867244332e-05,6.651412106427551,2.440267672451339,0.983104735291918,0.1862602113776709,350.36682181129146,2.2854536340380145,46.94083670016785,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
18.154917945844208,1252.6645750030314,0.47894476507525097,9.844419956711338,3.854353953044775,1.5089183689604266,0.6865009276815837,365.0231452135297,0.5694897907478351,57.507215747248374,0.5312803637092657,0.7177276742063659,27140.999999999818,18.140040623765856,0.1548380399321835,1.1970641537837465,248.660000000516,540.7061747259983,1231.667376557056,939.3903154378501,151.64511466747373,2126.3069163249615,2733.8180867929614,3175853.6637250497,3531496.934991392,1386294.723342557,0.018089912997801175,0.0013899338078336722,8924711.325178282,127.54400771617762,0.015096411068171438,0.2332148232225844,0.12036607940304815,0.6595798061794915,False,1.6451146674737345,False
18.383890288065896,1275.1146157958422,0.09325257933452963,13.6592918003004,4.125651125324734,1.5034207591605622,0.41730480236712697,363.7135415554871,1.131741223678552,29.208162268081185,0.5524963718708852,1.0785606247009836,27141.00000000005,22.13612462290308,0.16973829912875987,0.6442926443792583,248.660000000516,620.0073215378126,1247.1819283769644,1076.869753405241,240.58103487146036,2511.175797351463,2973.454671347896,4079691.0319995475,4590370.043086592,1991312.4443848506,0.027700828619807667,0.0015723852952017822,8937490.830812039,96.95605764014996,0.025393434328081853,0.2759388954250316,0.06460481008345274,0.8102892256164659,False,90.58103487146036,False
10.957400910434243,1411.1317002380556,0.10222612486575872,13.679674094193679,2.310758864185005,1.1784664584675264,0.41730480236712697,356.77631936461853,1.1449846200952547,29.905074454243938,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
