generation,hypervolume
1,0.2172040737794987
2,0.2196782821306646
3,0.22567190777039595
4,0.23071628553759918
5,0.23458392140303166
6,0.2502591895954368
7,0.25204535501609354
8,0.25377597075872926
9,0.2563707878212413
10,0.2605590671513926
11,0.2626969207842437
12,0.26337625195094483
13,0.2644367692336436
14,0.26492253587582726
15,0.26657528982517764
16,0.2684037731608024
17,0.27141023611818643
18,0.27217817016438817
19,0.27315554565762734
20,0.27415924649520224
21,0.2746471904698752
22,0.27488515062258223
23,0.27509755418910736
24,0.2756111557026694
25,0.27619494328311095
26,0.27653469420728544
27,0.2770527908244292
28,0.2775509270075782
29,0.277659328752761
30,0.27784336460739634
31,0.2781998347646395
32,0.2783601912518794
33,0.2796806603871876
34,0.27980687504219287
35,0.27996112491813707
36,0.28005402351558956
37,0.28025743742637893
38,0.2804060771359964
39,0.28051193859468915
40,0.28063826943718334
41,0.2806770027943554
42,0.28069145654374444
43,0.2807782996739166
44,0.28095020443621327
45,0.2810485776496613
46,0.28149466334020656
47,0.2815513422178573
48,0.2819629808529628
49,0.28221567731876185
50,0.28336174177616796
51,0.2834075393756831
52,0.2835020695520708
53,0.28355180738267316
54,0.28365971558028324
55,0.2837662139682811
56,0.2837880753293474
57,0.28387431943883623
58,0.28400339567877686
59,0.2841549358883148
60,0.2842070515689964
61,0.28429436465757185
62,0.2843324200728741
63,0.28436945849644474
64,0.2845377759452727
65,0.2850084525398407
66,0.28504212267665474
67,0.2858298272458675
68,0.28585862229287123
69,0.2858827823920067
70,0.28595195992063316
71,0.2861161936930855
72,0.286237271439934
73,0.286246883581327
74,0.28638377772013324
75,0.28659685450193345
76,0.2866829742568781
77,0.2867256449605069
78,0.2867448736178154
79,0.28684498215933396
80,0.2868790650961834
81,0.28720815993421295
82,0.2873980190388214
83,0.28763861840727545
84,0.2878649669943059
85,0.28800463062449694
86,0.28804693740038717
87,0.288071371231413
88,0.28810731002107814
89,0.28812343739931334
90,0.2881373511907533
91,0.28816900919066846
92,0.28818402031414914
93,0.28820223737589623
94,0.28941505283622815
95,0.2894342924173229
96,0.2894521540967325
97,0.2894756825180179
98,0.28949808367866114
99,0.2895368063470463
100,0.2895573196485495
101,0.29001797866217666
