opr,T4,split,cr,far,p_ratio,egr_rate,eta_th,specific_nox,thrust,bpr,bore,bpr piston (bar),m0,p_in_piston,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,egr massflow,equ_piston_in,piston massflow,core massflow,intercooling power,egr_cooling_power,egr_cooler_effectiveness,T25,T26,intercooling_T_in,intercooling_T_out,egr_cooling_T_out,m intercooling,fan power,turbine power,error,constraint_violation,is_feasible
28.06803830575767,968.7373520731187,0.06963817362537927,12.881304175804761,3.193030510956601,1.1826770985584665,0.46375429019801695,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
16.95531719491013,1275.4060515680778,0.36299899267522573,13.716367003263908,3.8710166211668264,1.4754712170136686,0.17444917098892126,0.5031665734589617,0.37842271887597073,27141.00000000008,19.436288540395907,0.16747830650359133,1.2080700232141153,248.660000000516,5.608835883449616,519.1328570061582,1062.2310808817736,839.5591372229464,183.03105737866284,1979.5033083878334,2567.9205727297413,3164151.191399646,3613496.351293284,1359645.6252998202,0.009231706097250615,0.001039064915762137,8905654.492756614,100.57476735992736,0.02070503341460012,0.21827315132484454,0.15519553722105686,0.5844483299917057,1.1644374210800539,0.09809056991348994,6.674938117957597,12.167571401675794,757133.8413899501,960856.1490373726,0.7636214992502843,377.4699257687281,315.7468565965139,289.29411266556497,351.01718183777916,410.5235440369779,12.190859728386673,8034138.528810943,9345811.25362161,False,33.03105737866284,False
15.398557835300522,1347.9431090980333,0.21404559493564745,14.61324051863224,3.9903244934553443,1.4108478601045609,0.05737298647668759,0.5133125281765795,0.7292449821458794,27140.99999998541,20.911725718589555,0.16688355662211515,1.0813685871915826,248.660000000516,5.093858330526243,544.2814264076528,1145.672138668325,913.3590248474558,179.8886498138157,2171.2500586472684,2707.1895446337826,3356446.869802539,3796154.662766161,1444741.7060572603,0.018365179297135215,0.001427258763275461,9093555.010885721,103.79870486878403,0.04147255687275702,0.2226244120439471,0.1445993868627327,0.6062363406368475,0.3318546643710638,0.03306904000425173,5.784162281771862,11.348261802563403,345002.6118538943,322665.17566558154,0.7279355861773528,332.4638037849339,302.2450200013756,289.29411266556497,319.5128964491232,340.0545155883465,11.356478023568558,8040690.10119925,8751843.171597911,False,29.888649813815704,False
28.989785174141424,1124.9560667399703,0.2891948071935659,8.489504830374093,2.711080940729083,1.551689760281127,0.2868397433361429,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
10.05740654062318,1208.572456810362,0.16332245088604808,9.797639124833703,4.657826297932323,1.27863488000125,0.4542675754598996,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
22.467202315836055,907.9106214232781,0.46471861687188065,11.599866092686163,4.991968551354441,1.1861702541726644,0.06856787481443888,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
28.65190926074327,1248.4090807449502,0.033000086361031244,12.31009357862713,4.261628565383739,1.5615122677732418,0.3557623793142359,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
12.485419239443294,909.9400669198978,0.013105493438859639,4.311371368228741,2.7386332028091376,1.530013974341444,0.2694155321708264,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
21.056439573715316,1321.015446179803,0.06208665755995557,7.0710204691225345,3.7572778143748637,1.5847978741598374,0.280515109627855,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
10.37294578745886,1300.3163363403082,0.11648713692051021,12.87815715180657,3.1635819321925154,1.5317709272797144,0.3735608213685923,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
21.124804679808378,968.2276128303425,0.02995884475610583,5.334778013148111,2.1336556356342853,1.1537470645530465,0.11285466930392735,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
24.259779607653535,1179.8584910270713,0.006277990079557927,4.791717076584354,4.901828990000816,1.3840502309599712,0.10164661733049524,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
