nan 1200.00000 1300.00000 1400.00000 1500.00000
12.00000 16.49903 17.93007 19.30446 20.62960
14.00000 17.16371 18.64065 20.05627 21.41867
16.00000 17.72629 19.23997 20.68790 22.07888
18.00000 18.21372 19.75723 21.23072 22.64369
20.00000 18.64372 20.21163 21.70538 23.13515
22.00000 19.02854 20.61646 22.12613 23.56848
24.00000 19.37698 20.98123 22.50320 23.95458
26.00000 19.69555 21.31297 22.84414 24.30149
