nan 1200.00000 1300.00000 1400.00000 1500.00000
12.00000 0.83943 0.78972 0.75106 0.72090
14.00000 0.93143 0.88128 0.84305 0.81429
16.00000 1.00868 0.95936 0.92295 0.89690
18.00000 1.07421 1.02689 0.99335 0.97116
20.00000 1.13002 1.08542 1.05591 1.03874
22.00000 1.17734 1.13650 1.11189 1.10077
24.00000 1.21687 1.18063 1.16180 1.15791
26.00000 1.24919 1.21829 1.20615 1.21042
