nan 1200.00000 1300.00000 1400.00000 1500.00000
12.00000 22.78289 21.43370 20.38441 19.56582
14.00000 25.27985 23.91895 22.88120 22.10064
16.00000 27.37657 26.03792 25.04975 24.34280
18.00000 29.15505 27.87085 26.96048 26.35815
20.00000 30.66986 29.45929 28.65835 28.19240
22.00000 31.95408 30.84582 30.17782 29.87612
24.00000 33.02698 32.04353 31.53232 31.42677
26.00000 33.90440 33.06552 32.73607 32.85210
