1.003619201694500518e+01,1.598644224838845048e+03,4.994538466157945056e-01,6.839329673978429724e+00,2.012531550969208105e+00,9.481680230327853565e-01,9.996069305155829143e-01
1.742184801839835018e+01,1.027565039056146588e+03,2.559268277911833644e-01,1.058746008613401912e+01,3.761506575147949949e+00,1.596391709011840687e+00,8.436771337101190982e-01
1.755169934669482501e+01,1.067949886386614708e+03,2.930458054772894227e-01,1.042905616197510099e+01,3.661585436685426576e+00,1.594456395891511891e+00,9.976389905493640020e-01
1.003619201694500518e+01,1.595666538060938819e+03,4.994537725699265129e-01,7.269384945847299662e+00,2.012548546432306740e+00,1.119559881245032251e+00,9.997913642350314545e-01
1.761002075017830748e+01,1.100184676173171965e+03,3.019987466194113401e-01,1.049570625878266483e+01,3.702350079280161133e+00,1.596938254133191126e+00,9.979647917439949945e-01
1.742184801839835018e+01,1.027565039056146588e+03,2.592531593899808917e-01,1.058746008613401912e+01,3.761506575147949949e+00,1.596391709011840687e+00,9.996629244024022309e-01
1.000790108950932478e+01,1.599448365637237657e+03,4.990925637992408292e-01,8.825333687845606789e+00,2.135954383758489783e+00,1.338365864541016803e+00,9.998881601153377652e-01
1.223670027929420456e+01,1.214505772607923063e+03,4.997019832960199470e-01,1.102897269168766847e+01,2.559089774943136053e+00,1.582992010236397684e+00,9.205258194548147088e-01
1.229174659030899441e+01,1.214505772607923063e+03,4.997019832960199470e-01,1.106076472832308788e+01,2.730683135117266680e+00,1.598900822216070106e+00,9.215280216709799133e-01
1.840501859071027013e+01,1.172027771071137522e+03,3.730691848579814618e-01,1.049477775374865907e+01,3.113555011873694323e+00,1.599181205468175326e+00,9.963655955204877568e-01
1.003456159057321173e+01,1.595892651881260008e+03,4.992868289209429489e-01,7.547338146594371189e+00,2.136074301297137268e+00,1.079035368697178754e+00,9.994768969672049863e-01
1.003537756536416126e+01,1.598471717748000401e+03,4.993184480838910866e-01,7.837876121089039749e+00,2.203033564809268707e+00,1.426526466085707989e+00,9.948193600860613106e-01
1.012172745701357890e+01,1.584153942525392267e+03,4.995841770803628457e-01,1.031764087177939082e+01,2.327230974953830689e+00,1.589252841116743475e+00,9.997236410472937207e-01
1.492985282942562364e+01,1.234289591633219288e+03,4.234873261138191181e-01,1.170307176010856587e+01,2.597969353836024453e+00,1.556404785333141305e+00,9.901837157388020394e-01
1.763795889900963232e+01,1.132275118452492734e+03,3.482092718445050084e-01,1.060018481653943923e+01,3.418000694532834061e+00,1.589047180316817132e+00,9.999096128483044854e-01
1.003537756536416126e+01,1.573509630179064288e+03,4.972608723728167979e-01,8.004814664994547968e+00,2.024599550130371295e+00,1.145233520382579639e+00,9.991237080046421193e-01
1.796186882028235132e+01,1.185318352923612110e+03,3.744432415867036124e-01,1.046622144107417540e+01,3.131521116935994886e+00,1.581645484000166135e+00,9.973232211604342590e-01
1.205019133420868904e+01,1.214505772607923063e+03,4.995609029692797964e-01,1.117334629679903202e+01,2.515899774213103068e+00,1.578994688975662308e+00,9.262251309053891601e-01
1.844949658290110150e+01,1.156148136448672176e+03,3.322680569191320821e-01,1.051233133945746800e+01,3.113555011873694323e+00,1.596909825615924428e+00,9.999506983632201473e-01
1.171208577737154677e+01,1.251833654504390097e+03,4.995343014084857591e-01,1.030726038513580356e+01,2.559767307123983482e+00,1.597705154782961934e+00,9.249046698724158189e-01
1.742184801839835018e+01,1.027565039056146588e+03,2.811575585402308342e-01,1.058746008613401912e+01,3.761506575147949949e+00,1.596391709011840687e+00,9.996629244024022309e-01
1.023870529412195651e+01,1.403872228902027473e+03,4.999483537406921863e-01,1.110785718220948404e+01,2.382715338858245158e+00,1.539060805939899579e+00,9.887694117481681255e-01
1.161591570703899023e+01,1.342236676344463376e+03,4.586994089017812359e-01,1.185175541334195515e+01,2.403852707920798970e+00,1.597747462297656185e+00,9.986922974788542406e-01
1.761002075017830748e+01,1.114219823954902722e+03,3.019987466194113401e-01,1.049570625878266483e+01,3.702350079280161133e+00,1.596938254133191126e+00,9.979647917439949945e-01
1.004187094272465863e+01,1.584113699650029730e+03,4.948131125145835418e-01,1.036788716662590559e+01,2.150613337902168798e+00,1.505356027753472548e+00,9.966496123051590272e-01
1.839693014813068928e+01,1.171637882012154932e+03,3.322680569191320821e-01,1.051233133945746800e+01,3.113555011873694323e+00,1.591818550199312954e+00,9.999506983632201473e-01
1.758850221840986805e+01,1.219416416464940085e+03,3.897285482031452863e-01,1.107369531802429741e+01,2.730096925450441248e+00,1.598634771159578527e+00,9.996719899925746722e-01
1.672861416230498222e+01,1.208830690355183151e+03,3.970640542686295626e-01,1.113061054856606802e+01,2.588726759962357349e+00,1.595770635732855158e+00,9.976141788018609846e-01
1.761002075017830748e+01,1.166728128675056951e+03,3.747304106851700456e-01,1.049570625878266483e+01,3.418000694532834061e+00,1.599161672912938537e+00,9.978818133917845001e-01
1.492985282942562364e+01,1.193680546152572788e+03,4.234873261138191181e-01,1.173603052062952301e+01,2.587646825617309077e+00,1.556404785333141305e+00,9.901837157388020394e-01
1.383407954967013076e+01,1.236755340561092453e+03,4.816603277579582509e-01,1.055528453521087329e+01,2.459400092445346520e+00,1.595709859048905388e+00,8.880904575947560220e-01
1.001967644044059469e+01,1.595666346507218577e+03,4.999909336727793585e-01,7.040050487312394800e+00,2.024131069412336448e+00,1.007473041699026073e+00,9.999728192842767260e-01
1.737261943163929701e+01,1.171988582056263567e+03,3.731408561637205024e-01,1.103423659952196978e+01,2.941248311708514418e+00,1.583056870153038753e+00,9.960210519137251417e-01
1.002557787972543579e+01,1.596339235815494021e+03,4.905173707897323432e-01,7.803417477279452896e+00,2.299343645811961601e+00,1.353324199631091851e+00,9.971296603775001710e-01
1.764457636180108580e+01,1.105408822553898290e+03,3.021351586018977686e-01,1.050334475270475565e+01,3.418000694532834061e+00,1.589103840045627658e+00,9.999688068464910318e-01
1.171821036037066399e+01,1.253253663675122198e+03,4.997120540518015241e-01,1.117727443986129110e+01,2.490241251423660263e+00,1.592982768712312591e+00,9.381218035454823578e-01
1.004257227117086160e+01,1.591774421226113645e+03,4.984787420789733026e-01,7.446803051928175599e+00,2.049498528770336669e+00,1.283706878746130986e+00,9.872298274082815794e-01
1.486692167089843863e+01,1.233750632134745501e+03,4.271304460196542196e-01,1.153025210819277824e+01,2.713772384940319693e+00,1.590571962009751372e+00,9.586439813833189660e-01
1.004579371949782285e+01,1.595773786422273588e+03,4.999492941623291942e-01,7.035481725547710674e+00,2.010294686705215828e+00,1.165962657834949789e+00,9.515424336045816833e-01
