nan 20.00000 30.00000 40.00000 50.00000 60.00000 70.00000 80.00000
340.00000 70.11645 71.85315 72.87162 73.17148 72.81166 71.88465 70.49310
350.00000 73.54113 73.88181 73.51480 72.53494 71.05516 69.18518 67.02100
360.00000 73.88178 72.87874 71.33908 69.38350 67.11823 64.62930 61.98551
370.00000 71.34694 69.34131 67.00587 64.43496 61.70326 58.86579 55.96326
