nan 20.00000 30.00000 40.00000 50.00000 60.00000 70.00000 80.00000
340.00000 1175.41460 1172.65381 1174.50323 1180.86331 1191.26897 1205.05954 1221.52715
350.00000 1171.31763 1177.46076 1187.95677 1202.12261 1219.17890 1238.38392 1259.09693
360.00000 1186.72020 1201.06069 1218.51650 1238.27162 1259.61932 1281.97777 1304.89463
370.00000 1219.51944 1239.59386 1261.37533 1284.22757 1307.66154 1331.31064 1354.89427
