nan 20.00000 30.00000 40.00000 50.00000 60.00000 70.00000 80.00000
340.00000 83.05728 86.24325 87.73577 87.52550 85.77896 82.76520 78.78598
350.00000 89.21427 89.09152 87.30771 84.14328 79.93248 74.99915 69.62414
360.00000 88.05439 84.82174 80.45905 75.32314 69.72445 63.91213 58.07796
370.00000 80.36704 75.12502 69.38671 63.42433 57.44526 51.59821 45.98771
