opr,T4,split,cr,far,p_ratio,eta_th,specific_nox,thrust,bpr,bore,bpr piston,m0,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,error,constraint_violation,is_feasible
21.01595805149151,1424.8886935708629,0.1454523694564721,9.619103657174293,4.678840863042964,1.5274051622534066,0.550523203903747,1.2329475206265668,27140.99999999993,24.75566087006061,0.1571475741884242,0.5757140520578288,248.660000000516,650.8429309956294,1432.197794835377,1258.7174807889403,173.70285055360358,2514.203050362193,2873.6359474463784,3835404.6264182106,4249321.650959616,1988924.3825529823,0.0298416750369941,0.0036217536203314,9055771.4953938,123.7944823361468,0.0792197073586228,0.2933447488773181,0.0484125023319277,0.8583424282568141,False,205.9006453889805,False
14.144857562763736,1030.880321980498,0.2204049218253182,4.328638319664236,3.370499673184133,1.3544008333303326,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
23.525098039602625,1354.5176904498103,0.0119909411885826,10.147394967899702,2.7777573407223963,1.1905708379070488,0.5254616073073474,1.039257673810869,27141.00000000009,24.40246653453983,0.1976305612808534,-0.0823427988808676,248.660000000516,679.6476227408232,1122.1845800888334,1171.4623924615169,172.6874042555197,2044.6156051370956,2811.724392761414,4109567.58120833,4749468.641742416,2387168.393021828,0.025873927660429,0.0023325648644718,8919803.979642237,61.30443232058457,0.0528632346008924,0.3031992266995925,0.0546123819400342,0.847371128768945,False,22.769747054400572,False
23.862758366259925,1264.2722306024436,0.0784338692374816,9.991139198350291,4.340944293534101,1.114454472663326,0.5538330019025229,1.1485070961953483,27140.99999999465,21.869093619830288,0.156038226153725,0.5924436453241223,248.660000000516,677.1586864270336,1348.3708494791802,1155.494587994115,196.5878561693276,2469.017409183577,2891.0100215626094,4496958.834351078,4946134.969872696,2029426.9197700664,0.0298612414144924,0.0013103896833393,8941276.220694637,124.85483779341423,0.0215354123237484,0.3032922677548765,0.0363583787941537,0.8929536005199237,False,144.95870564850773,False
17.759425151112975,1561.8301899162584,0.4879977112364669,11.39622043504095,4.7085023256151946,1.4920256099052256,0.5201382556726374,0.8403624901922551,27141.000000000025,22.599320890924258,0.1311315777611017,1.625177246074103,248.660000000516,577.3418050720887,1345.699374535063,1000.5753900569388,180.09475308078356,2453.9406057989413,2821.02452113462,2777668.592154595,3069900.769695554,1228508.828009691,0.0194831817365383,0.0033250966097696,9204816.298371058,216.5669312870964,0.1043462808035838,0.1933814456542032,0.1685080477095955,0.5343660128308879,False,125.7941276158466,False
11.844340177434486,1392.0465415141216,0.2789203811942254,7.97721239368836,2.675163514519496,1.1845639414633742,0.4825498312484998,0.5395447647155859,27141.000000000156,19.197982952601524,0.2065399629466579,0.6670924968988551,248.660000000516,524.1795561394378,1016.00230419191,864.1226906754017,74.95052965488063,1830.86670101865,2651.100124577951,2818172.516748797,3209494.5634520305,1177553.4995962651,0.0133652940149886,0.0012784904441571,9136426.62176124,55.012700345112485,0.0489867755808553,0.2021495526831294,0.1878903303391319,0.5182791849816851,False,0.0065399629466579,False
15.384711565021226,1175.0756645352596,0.2288431996614889,13.465873042416192,3.758758713403464,1.098441503702547,0.5238049069837699,0.8136133111911934,27141.000000000007,17.133045398208353,0.1732194785652848,1.1834298672720154,248.660000000516,581.1680405044931,1148.0786278146725,884.5344862103748,171.0159461947052,2223.3840125448,2787.757221621249,3871661.274587441,4335028.075811153,1585498.6728651095,0.0212744464610721,0.0008078324179679,8958500.604568355,91.44164357259004,0.0,0.2415597672515518,0.1174261530750401,0.6728948228158637,False,21.015946194705208,False
19.09244151043893,1123.2462067629924,0.1006893555215365,9.65438565799186,2.261688106342414,1.2385098726461106,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
24.153732436313422,1448.0477338612027,0.3455464609278821,11.580984551304056,3.120800372446785,1.3676943633146874,0.526807230831852,0.9105290115774108,27141.00000000004,23.276796706868637,0.164852633696887,0.3055154352530737,248.660000000516,648.3987601425665,1155.5739389993694,1094.5374096926332,211.44599939989772,2110.2339506151343,2809.058817875146,3349207.6028121025,3864742.399521709,1918937.5216139692,0.0212652926104965,0.003447375292726,9037100.0219663,107.01392579788876,0.0820832155416299,0.2505432731777653,0.1062611435054146,0.7021865802749636,False,61.445999399897744,False
21.4558773973775,1195.4842948389246,0.222572524631766,4.676818239129332,2.728026266553014,1.5801218243214974,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
