9.500938578006401658e+05,1.056128837674799797e+03,1.020390504977406110e+01,7.365257214574108535e-02,5.317170548256739543e-02,1.105755623314571112e+00,1.910473616003114472e+01
6.381673996099256910e+05,1.078222252947441120e+03,1.446358388561129793e+01,2.773216727795416725e-01,2.376699918389518426e-02,9.836491436852290438e-01,7.301802365033896791e+00
6.345665826150649227e+05,7.720717787448695617e+02,4.670718034989371326e+00,2.909656128216029924e-01,2.669765065002271953e-02,1.802379369681904597e+00,1.728878553385257533e+01
9.939362281708044466e+05,7.238167381271784961e+02,8.809347978372787935e+00,1.485944325185762360e-01,4.708403521486562854e-02,1.131275091018730805e+00,1.753030327473218364e+01
3.343701329974581022e+05,1.176954052035310724e+03,1.250270991291419875e+01,1.698857172916166391e-01,3.132060737007453383e-02,1.351160555025972876e+00,1.427756716360147315e+01
9.399545009959653253e+05,1.190421482964633242e+03,1.501317304742348746e+01,1.948450156378641052e-01,6.507508297808306530e-02,1.078537125515842465e+00,9.395611275382877992e+00
9.934147566070161993e+05,1.098057312539874147e+03,7.099038453976509899e+00,7.489885172321419926e-02,4.323831726734837094e-02,1.313396803227521170e+00,1.845192074150529038e+01
9.591453578793039778e+05,5.111619530053227436e+02,1.384402078401024028e+01,9.491850595001571911e-02,3.860505677905843452e-02,1.564094879815157935e+00,5.932094190888529184e+00
3.122184366823964519e+05,4.127795188130746737e+02,8.676396692247905662e+00,6.573103302612653964e-02,6.049910081279120250e-02,1.433611395888233275e+00,5.685947504984416589e+00
3.761502910270847497e+05,1.186930298407276496e+03,1.685106982564248312e+01,1.074819091316054354e-01,4.562764969230988232e-02,1.610278138876154230e+00,1.470036680833755582e+01
6.640326327463304624e+05,3.771843137091885865e+02,8.130279267749962457e+00,2.330811571699652474e-01,3.561128249470617291e-02,9.566950562121840917e-01,1.836260838898094860e+01
9.053453510761036305e+05,7.911287657941013549e+02,8.498044705690952938e+00,6.373944380563240086e-02,2.734133007837067156e-02,1.908762931374009320e+00,1.157824754662629552e+01
7.049922444030477200e+05,1.021216394404686071e+03,1.345701031587370267e+01,2.627655951765582309e-01,1.819030075221011317e-02,1.418389439456327228e+00,5.591009749803864004e+00
5.980368486802839907e+05,4.755343348895056010e+02,1.228501124824046720e+01,2.709981902306233259e-01,4.705287443381139106e-02,1.896126762058414794e+00,1.760250902269833162e+01
7.300786521410567220e+05,1.136203337158080103e+03,9.835195184876482699e+00,2.545478564189798121e-01,1.248465802499397134e-02,1.034101655385785801e+00,1.796012457825322883e+01
4.248748452125263284e+05,3.249081659361943366e+02,1.645847477241800760e+01,1.575929710778964932e-01,2.781157992779527063e-02,1.464776311151793520e+00,6.070828552646034382e+00
2.020430409677499556e+05,8.315274625812281784e+02,1.793239851433316900e+01,2.483583315338409592e-01,6.740210109619187984e-02,1.209640649981336136e+00,1.721203014444976986e+01
8.327299095819029026e+05,3.793706319539228389e+02,1.056131032663162017e+01,9.385018721603244352e-02,6.747956361109047618e-02,1.911782541344778208e+00,5.944513819917815134e+00
9.851080550289888633e+05,6.742387775034480910e+02,1.613929548677759129e+01,5.458037931602981174e-02,1.926633642465055279e-02,9.689474630074759176e-01,1.637000497444618219e+01
1.276687416337198374e+05,9.672696734488185939e+02,9.647871266306580651e+00,5.318563114612191722e-02,3.183124242780330238e-02,1.335539312082133945e+00,1.220910633266660561e+01
7.633577461955941981e+05,1.043919275618829943e+03,7.039774519783261297e+00,1.916467772333266817e-01,1.495929430692007067e-02,8.913266782843928260e-01,1.246139580145981185e+01
1.307797415872805141e+05,8.272497247838809926e+02,1.654121839233269498e+01,2.619326918840026441e-01,5.106613209440095946e-02,1.267072314782584641e+00,1.800763802382047274e+01
2.148626983822772454e+05,7.143052712635388843e+02,1.721132636563572760e+01,7.853347676136408773e-02,4.693472646940695381e-02,1.160795532438273048e+00,1.622131267191508996e+01
9.538101531534903916e+05,1.038581527085669222e+03,9.273283810333271759e+00,2.003133154676415284e-01,6.351586348178564490e-02,1.824492404265102508e+00,5.058540224537836139e+00
3.041185504790402483e+05,5.733065636885406775e+02,5.748266255711306449e+00,2.590346495468200394e-01,2.745248043957909667e-02,7.389107171185163025e-01,1.849764195780516474e+01
1.921241817475986318e+05,9.491788857330889186e+02,8.335300374624868169e+00,1.592738100538452772e-01,5.243446475792082340e-02,1.176607085899166627e+00,8.516126960685383551e+00
6.434233485290051904e+05,1.022754307982206456e+03,1.405164676507187593e+01,1.296506707746843956e-01,2.803145569210415550e-02,1.916282906909072770e+00,1.443208525437183809e+01
