1.506767055682985074e+03,3.609675699186230546e-01,1.908846749102789675e-01,1.404751637054178275e+02,2.981048758464604816e+03,1.579617861977839084e+02,1.150765624810780849e+02,1.232051243965333498e+02
9.764413360694811672e+02,3.791879319113743430e-01,4.562891980218849453e-01,2.639545695143613671e+02,2.405186421674769917e+03,1.400646750273609200e+02,2.154008124954284824e+02,2.607801939671045375e+02
1.620757821479761787e+03,2.662681787775875164e-01,2.131712895563635524e+00,1.531777279237526841e+02,2.851034170432468272e+03,1.341327373201001365e+03,1.170818281080643146e+03,1.322213908483010698e+02
1.008703629327199792e+03,2.917047244633526049e-01,7.995120796089549842e-01,1.803498163628761120e+02,2.065907353686907754e+03,2.252020917712740697e+02,2.451239277238627210e+02,1.733839784016703902e+02
1.382454791200712862e+03,1.360157657228772965e-01,5.360087520277291517e+00,1.006590876208480410e+02,2.084697779031609571e+03,9.590849925269000096e+02,1.775940908988618730e+03,8.893754222168497847e+01
1.233050555344457507e+03,2.769501510067749472e-01,2.635134753052811307e-01,2.754834330970753058e+02,2.614182756408358728e+03,1.243252519186627438e+02,1.696310417627059621e+02,2.634817444950387539e+02
1.115102565392996212e+03,3.352616701771599789e-02,7.150098022530939623e-01,1.657191690697654565e+02,2.401274249160923773e+03,1.971502601155919621e+01,4.561521835552216544e+02,1.642302683547824245e+02
1.443031299522730706e+03,4.139694644617824548e-01,1.177408925826166808e+01,4.623384902448423759e+02,2.906551527999095470e+03,1.289577655407662678e+04,3.744302893235509600e+03,3.931824637187709186e+02
1.060972518205614961e+03,3.787513153146609968e-01,3.371615430852762607e+00,1.270809426979347734e+02,2.071919340277959691e+03,2.128732275004648727e+03,6.747754275910414208e+02,1.061663152418997100e+02
9.981712587615112398e+02,3.818784150084148510e-01,7.757100797480744880e-01,1.002534813209694278e+02,1.922596401490837934e+03,4.406422549200073604e+02,1.252101367396802090e+02,8.173611593625624039e+01
5.528396620709634135e+02,5.535224008329959755e-01,8.322259123140809400e-01,6.721412667580825655e+02,1.469720172430654202e+03,3.630598728978356462e+02,7.092075120968327440e+01,6.354171705850586704e+02
1.589024306856141948e+03,8.414889678674153384e-02,1.182257645380955235e+00,4.231720057879993391e+01,2.369636213373331884e+03,1.623087305024158979e+02,7.005626137972344623e+02,3.762620441799481341e+01
1.035096512830060874e+03,9.017561211277774769e-02,5.591922559532782167e+00,8.163464634417314869e+01,1.575415404221581184e+03,3.560189434187265078e+02,1.181873249553102596e+03,7.559541099225911864e+01
1.593634773336374792e+03,3.153125441600590495e-01,1.159801102931415084e-01,1.123113893314868932e+02,3.222057364161310034e+03,9.458498195301768874e+01,1.089108036073780994e+02,1.017199734335525534e+02
1.406453777465256962e+03,-7.217938602133011639e-02,1.464884122491517893e+00,9.710915196465924737e+01,2.301880446291290809e+03,-8.223233055122254598e+01,7.299941275384220489e+02,9.471153328771040947e+01
1.546827388204931822e+03,2.771959215891399153e-01,4.130190949749478202e-01,4.663799234256468367e+02,3.311684408662344595e+03,2.430306367468311066e+02,3.821920816583848932e+02,4.509857781000901582e+02
1.628183356176984489e+03,2.981752006388908582e-01,9.629671572112061817e-01,2.329000592646662824e+02,3.219104427231365207e+03,6.404728253000245104e+02,7.225065988289160259e+02,2.180059882363195527e+02
1.751892261019195075e+03,2.677115286938671623e-01,2.919136089854522886e+00,1.236309121707503635e+02,2.972432560277407902e+03,1.714464523778162857e+03,1.618410572151614133e+03,1.073507585300001352e+02
