1.968197393925087013e+01,3.273969619580274770e-01,9.735745472142498969e+00,3.365405789015222027e+00,1.599757725925507801e+00,9.999680050237307327e-01
2.113987095224869250e+01,3.378499385942219102e-01,9.290003484793817989e+00,3.083617206979109238e+00,1.599610392326262787e+00,9.995558407505024112e-01
2.173347814974129122e+01,3.562322139833494772e-01,9.142164704724979885e+00,2.998084591786149389e+00,1.596872537861869334e+00,9.995592149881510347e-01
2.117316715125859616e+01,3.566920646897697167e-01,9.303676649340681948e+00,3.078112827790799866e+00,1.599484196814134673e+00,9.992678559451340092e-01
2.117027930351797238e+01,3.587194216976486993e-01,9.296168179162380696e+00,3.074402600767113469e+00,1.599480438655974668e+00,9.992667735588863787e-01
1.972983871791210930e+01,2.908635988237664449e-01,9.735745472142498969e+00,3.365405789015222027e+00,1.599302790698426069e+00,9.999844579787267040e-01
1.965913349804974430e+01,2.979692693185431174e-01,9.541120694413047332e+00,3.602416826777317560e+00,1.599853933142981521e+00,9.999371144413596868e-01
1.972541182382142111e+01,3.018446010807632751e-01,9.544849132602807984e+00,3.438032735626415093e+00,1.599990184530245996e+00,9.992736612350925363e-01
2.171696205380490596e+01,3.588835932733176470e-01,9.129086237079796717e+00,2.998073818762171161e+00,1.596832390905664090e+00,9.995529248208626649e-01
1.972570656288460711e+01,3.365593959239744359e-01,9.602773857074110353e+00,3.281867542599131937e+00,1.599999132742643049e+00,9.992708301483227418e-01
1.969819223405373521e+01,3.152636867191282444e-01,9.548423167109708842e+00,3.546397753756715510e+00,1.599743793753658272e+00,9.983597773337634651e-01
1.977410041769892857e+01,3.162613579096927863e-01,9.615898347277338942e+00,3.368841132025059526e+00,1.599825057193152711e+00,9.999262422447999787e-01
2.113987095224869250e+01,3.378499385942219102e-01,9.290003484793817989e+00,3.089988097475002693e+00,1.599610392326262787e+00,9.995558407505024112e-01
2.117316715125859616e+01,3.249615150139151809e-01,9.350739370663468719e+00,3.098609015076708051e+00,1.597782681831616536e+00,9.983926507237032011e-01
2.117316715125859616e+01,3.566920646897697167e-01,9.291792180597095552e+00,3.074402600767113469e+00,1.599489917482189716e+00,9.992678559451340092e-01
1.975475478199671286e+01,3.233074509237758298e-01,9.549402204672311711e+00,3.436617185794240914e+00,1.599831891560539843e+00,9.999475637057050337e-01
1.917458358691724030e+01,2.968256510975735840e-01,9.726983991831504639e+00,3.468097649899960722e+00,1.599796460809595811e+00,9.999858063046476175e-01
