nan 5.00000 6.00000 7.00000 8.00000 9.00000
0.90000 19.26114 19.22243 19.20884 19.20946 19.21900
1.00000 19.78955 19.74103 19.72187 19.71921 19.72682
1.10000 20.27679 20.22016 20.19667 20.19173 20.19829
1.20000 20.72732 20.66081 20.63195 20.62402 20.62901
1.30000 21.15010 21.07164 21.03622 21.02454 21.02740
1.40000 15.00000 21.45939 21.41603 21.39970 21.39982
