nan 5.00000 6.00000 7.00000 8.00000 9.00000
0.90000 33.87575 31.76801 30.11729 28.82151 27.78495
1.00000 34.05250 32.08862 30.46699 29.17441 28.13252
1.10000 34.29462 32.67706 31.18787 29.94863 28.92973
1.20000 34.20108 33.08668 31.78879 30.63590 29.65535
1.30000 33.61554 33.23752 32.22952 31.20751 30.29408
1.40000 0.00000 33.02067 32.44179 31.62425 30.81756
