nan 2.50000 2.75000 3.00000 3.25000 3.50000
5.00000 0.00000 212.17057 203.12952 195.28115 188.38666
6.00000 215.26983 204.90519 196.04459 188.35883 181.61132
7.00000 210.34615 200.07117 191.29851 183.69674 177.02837
8.00000 206.95164 196.69930 187.95857 180.39294 173.76253
9.00000 204.55809 194.28342 185.53706 177.97612 171.35657
