,T_out,eta,air_flow,p_max,T_max,power_indicated,heat_loss,p_tdc
154,971.184635493833,0.471804782263791,8.036211018765265,488.23810365722136,2158.275394770272,6742.84035300998,2080.777575814456,421.3259522876671
155,1613.7248022035144,0.33284568367678,0.5837516879941047,97.51749147705598,3232.5533499939525,644.2774185963327,709.852733919914,62.38512100869601
156,1480.7625508122292,0.3403833969643846,3.503382212157179,229.21921708841188,2979.7875460993687,4172.137833389414,3210.39228687306,120.65281092527488
157,1289.196762361052,0.3629171379291791,0.2329343140324751,79.17737469334224,2761.60250028608,242.80953939603057,205.7942080362056,45.97609236209288
158,1635.3659824517445,0.1941958027119796,0.6506842161978086,75.82134549876761,2761.7237576294315,387.9554219484198,811.61995141685,40.80157241337252
159,1541.8248403115003,0.3468277565522885,1.1155411128429806,216.2910173574163,3310.886577959397,1303.8941410767395,1511.483879268804,205.7565439779
160,1313.1100344983345,0.4057763611465843,1.918996737292512,193.72442175132204,2812.31311255429,1587.214671438055,1429.9802934217475,183.2990363701
161,808.5879900184121,0.2698645545387116,0.5168927091594409,11.640214849185142,1530.7128721634667,92.7405367408814,200.450700201318,10.76273759970201
162,1200.8426977871686,0.1615799387750876,2.264209821608176,88.11787982380825,2365.5027868991897,461.4610548685592,1755.8234146102038,88.07611507716415
163,1270.9449744248186,0.4336701798842004,1.275026044147365,246.82765809429063,2803.7070532731814,1830.599724122366,773.5663820422701,121.81046781477168
164,1289.8718589534294,0.3097921367437249,2.5930697622857326,173.40849443390468,2642.630121429736,1491.0010867371095,2130.538576203613,173.34187013274067
165,1485.948863876427,0.368656987910879,4.303884968744393,274.82320992264,3208.3737551129348,5175.98091494786,5005.07895074031,235.0237880779177
166,1235.2309971139784,0.2833967295220909,2.4638350726962357,118.4762792668552,2356.362479013537,1029.8094375089522,1768.044631352052,103.20295875158492
167,905.486091593006,0.2324085731787807,0.1545978994768957,34.90387802401584,1943.914128377112,40.2010131754133,109.25515365972136,34.878960018591584
168,1060.36466024751,0.0452805284300268,2.0867929222783075,131.3316886584987,2010.8985433236464,56.923270986607285,1233.4856957475172,131.2857745018878
169,1278.705782447912,0.4364269338038315,3.167735835356144,130.63699198672725,2852.810058814513,4321.96363884579,1998.5172590602992,79.09730036217438
170,1354.3345288534158,0.4123483880804604,1.2702408684808513,126.4781405488822,3001.088809478882,1743.3417349566976,1096.6419562802096,93.3092607394705
171,1071.3529668265412,0.4095084008102662,8.755624014953263,323.41983485418234,2197.3884347622834,7031.800722698795,2527.801861982457,211.50986900871516
172,1472.1790769171196,0.2497567382801202,1.1431575503859832,210.33599789451523,2968.9114192865686,765.4360822005342,1588.7211858150768,184.7295724990172
173,866.7627983416814,0.1199253233109922,0.0779075674945896,22.46046039149037,1645.215835788942,6.958898414001869,41.9349589583387,22.448994329895168
174,1140.313273113508,0.3499908131794991,0.7472906790957565,109.91759242817872,2614.588154173316,419.1168998434159,718.985753847434,109.8380518249074
175,1068.936161694104,0.4217775609632383,2.4025319166506653,71.81632740393526,2380.3834606177743,1615.6270594146963,1289.6331233179455,68.79051268353588
176,1486.5947046115475,0.3510547840949629,1.5124238295734551,268.8539536411367,3149.6299774414774,1648.5787627792415,1807.9851579879328,211.0856355882887
177,916.7988350880336,0.3370677601816169,0.6572465414805646,152.4113631569662,1833.3974479152728,262.5861356468888,208.77541632707428,134.0467156048709
178,1369.5095739809087,0.3999095219539456,1.8166467729814832,124.9408800031954,3056.80779955355,1943.9938074876416,1815.0168337948253,120.02838033927029
179,1013.1531612265304,0.2911039987380238,1.2030080778669596,107.54704767662062,2281.751932328228,411.7005848666627,973.6400661337278,107.47698910048396
180,1074.920115927328,0.3496827766288036,0.4992591451938098,72.66111906643037,2226.7954485308014,290.0380828682374,295.4649552384213,56.38713696645632
181,1520.6669129837214,0.3271041650152506,2.7772973043249927,105.8015790257524,2860.816638962948,2007.9839620486557,2367.795079982357,76.62640747898601
182,1546.7820437707855,0.2760509103566982,0.8019501414746942,190.9533766653475,2880.933469107215,618.9890637747253,788.9523501859159,126.72102040725964
183,702.3647939291973,0.3171257798951864,1.1042268933028807,141.60468421769502,1392.6395298948282,209.10285699974804,163.66328105191965,141.5826498078499
184,715.9300915918825,0.2904779864888379,0.4221144880539332,20.31562505883645,1357.41583724744,93.15738129298458,70.54368336625897,16.639876223290372
185,912.9178433619388,0.3600765444036261,0.3693404948673476,28.76927032330512,1892.5355826739208,193.57924461928505,137.9287916249095,18.57804327203535
186,1073.8872408646455,0.3755126775759332,0.2819344768591348,31.88919971483169,2602.8352573741927,192.45237363169875,320.9342132551582,31.85899639860509
187,1078.660200609878,0.2867363359709214,0.1364565505634375,35.66547847481413,2031.1973858115168,45.49488798869314,105.93847473494192,28.879130787749176
188,826.7789299164439,0.4081599458407348,1.2563534136358327,50.33435080310275,1817.9935341769992,310.18439549625765,505.14042798911726,50.31543026095413
189,1287.518033544727,0.1855506766280561,1.336129085421836,189.01476498285567,2549.0244629452463,370.7237939389209,1334.7046879535524,188.9197110381961
