nan 3.00000 3.25000 3.50000 3.75000 4.00000
12.00000 1082.49024 1122.88955 1163.03585 1202.90078 1242.46453
14.00000 1102.09308 1142.39500 1182.45173 1222.23524 1261.72143
16.00000 1119.86157 1160.07296 1200.04740 1239.75148 1279.16526
18.00000 1136.17457 1176.30087 1216.19694 1255.82750 1295.17245
20.00000 1151.30081 1191.34749 1231.16819 1270.72873 1310.00821
22.00000 1165.43759 1205.40930 1245.15936 1284.65330 1323.87007
24.00000 1178.73657 1218.63560 1258.31804 1297.74994 1336.90619
26.00000 1191.31438 1231.14485 1270.76152 1310.13224 1349.23108
