nan 3.00000 3.25000 3.50000 3.75000 4.00000
12.00000 207.71616 199.46509 192.22481 185.80600 180.06549
14.00000 203.17838 195.08634 187.98730 181.69504 176.06861
16.00000 199.31563 191.35789 184.37826 178.19301 172.66323
18.00000 195.96755 188.12545 181.24925 175.15637 169.71001
20.00000 193.02464 185.28373 178.49719 172.48521 167.11202
22.00000 190.40671 182.75594 176.04936 170.10913 164.80090
24.00000 188.05645 180.48533 173.85030 167.97503 162.72485
26.00000 185.92893 178.43018 171.85975 166.04203 160.84457
