-5.246184002242395561e-01,2.117814808302615481e-01
-5.245771450713452300e-01,2.086566979459363036e-01
-4.726502155643905745e-01,7.501916973857203352e-02
-5.290020461748902170e-01,2.563923153364335850e-01
-5.542174235034982299e-01,8.323957461771064326e-01
-4.721467317939613828e-01,7.325951053632270837e-02
-5.455867100434782513e-01,4.744983251081463793e-01
-5.050761195138763204e-01,1.160207511878546538e-01
-5.116703106597040307e-01,1.318503042214982379e-01
-4.721864276774793145e-01,7.336643763457982581e-02
-4.687617606330577447e-01,7.053418765349536712e-02
-5.384326604962703655e-01,3.592496439074968073e-01
-5.336598308923543588e-01,2.950849480998387619e-01
-4.541219361621585127e-01,6.396446459121522821e-02
-5.513527347919130461e-01,7.227229738631673062e-01
-5.578076021451378042e-01,1.027431490143191128e+00
-4.957705568750359060e-01,1.020808564142194064e-01
-5.191132083933533981e-01,1.731979930582341620e-01
-4.645621853282032587e-01,6.946831582232486368e-02
-5.270795882081112937e-01,2.339316281328642499e-01
-5.164542408566438203e-01,1.450427752915987856e-01
-4.701441474161695000e-01,7.186795738789431010e-02
-5.519232856553053512e-01,7.462275783922615036e-01
-4.507048760015059941e-01,6.238564053220153893e-02
-5.580419210609922631e-01,1.033551155484331519e+00
-5.538704735408088720e-01,8.065081881204188008e-01
-5.384404491171549401e-01,3.643934815227208857e-01
-4.686125192701476871e-01,7.018368249032777562e-02
-5.542130072880556702e-01,8.322270709675675393e-01
-5.183883645994409317e-01,1.625272087295291101e-01
-4.921474819921360377e-01,9.662385681984136943e-02
-4.688877913684025289e-01,7.071938370368414939e-02
-5.212288873275638945e-01,1.947311267289737746e-01
-5.501977763166278068e-01,6.456656146328710877e-01
-4.827833269566930707e-01,8.223211142034754506e-02
-5.123636145431996747e-01,1.334324520834276606e-01
-5.056168163025920315e-01,1.193806029920348871e-01
-5.493310912609433716e-01,6.222658784193756398e-01
-5.498111709551767312e-01,6.438237487761828692e-01
-4.735075624952704842e-01,7.511561873680580592e-02
-5.505793397188992744e-01,6.792944198737486117e-01
-4.652056227082705941e-01,6.993900259271412789e-02
-5.422575019825085496e-01,3.851398652112341670e-01
-5.520357942250508909e-01,7.622482533063572596e-01
-5.266343814924883127e-01,2.258168774444452576e-01
-4.930116812980136487e-01,9.898762005849784384e-02
-4.840605016672269723e-01,8.616457659804482860e-02
-4.504625117575968285e-01,6.153273112621209656e-02
-4.902792205240538714e-01,9.057701128944299629e-02
-4.976922357273607656e-01,1.070249596603567166e-01
-4.481876286274734666e-01,5.878860625062582584e-02
-5.545460231621183178e-01,8.415687084452299072e-01
-5.202679811402824983e-01,1.867747786118559017e-01
-4.932001533015023531e-01,1.001857556663024729e-01
-5.178855529834316407e-01,1.619269861316894599e-01
-5.263155061520049527e-01,2.118699572307793932e-01
-5.413061293592561496e-01,3.723357279756301930e-01
-5.526621223462168109e-01,7.714127736831051241e-01
-4.443139295080174578e-01,5.315320411947010298e-02
-5.462713555724116876e-01,4.931261218881080044e-01
-5.472026587736272818e-01,5.436092892385141484e-01
-4.892204843400175251e-01,8.855635153033537821e-02
-5.068478382440145813e-01,1.303660988313724289e-01
-5.554693192066357810e-01,9.321568799336971134e-01
-4.641535554765251481e-01,6.646558612378397624e-02
-4.914224733769765319e-01,9.486629655691673768e-02
-5.180449239306206266e-01,1.624863718456231731e-01
-4.334342302094763566e-01,4.914239622225153453e-02
-5.404031801235811283e-01,3.718924555246380104e-01
-4.965301892433284792e-01,1.031383148696005253e-01
-5.462726661045453902e-01,5.004152010869440392e-01
-5.520922938780479239e-01,7.704360531830055647e-01
-5.311308455674967899e-01,2.584031147032747056e-01
-4.556422213245679420e-01,6.559279313944964274e-02
-5.544846994348257008e-01,8.388025112744392775e-01
-5.442599188814870592e-01,4.524351671441945721e-01
-4.256156854802411460e-01,4.662513000017405596e-02
-4.908175250599134398e-01,9.170004461233922932e-02
-5.547945644031017087e-01,8.585735864200301215e-01
-5.143311899105643681e-01,1.377678913866599020e-01
-5.344946374714524273e-01,2.966407350808277776e-01
-5.237317992333002659e-01,2.050408452450816765e-01
-4.297408919057030818e-01,4.762784506232970588e-02
-5.328785538222782225e-01,2.825192466321354567e-01
-4.502111677108159293e-01,6.103637007274428233e-02
-5.561820478878953811e-01,9.562937300586012990e-01
-4.447415667936048811e-01,5.595909988446555461e-02
-5.519226451298461233e-01,7.461852570197472501e-01
-4.828594936119885994e-01,8.255951883707320083e-02
-4.789976079341116688e-01,8.137207431316689776e-02
-5.380801056149997486e-01,3.512551224870741340e-01
-5.468427660449582950e-01,5.196734102945669287e-01
-5.375150302981230865e-01,3.450187724360120889e-01
-4.336618278817009342e-01,5.148025317311610144e-02
-4.251211810211646958e-01,4.533767026992636257e-02
-5.518111190750158990e-01,7.458120626422596322e-01
-4.780436321779770736e-01,8.126361576351466554e-02
-4.560081693959281979e-01,6.620449561540310557e-02
-5.397814803488381052e-01,3.700919033640604483e-01
-5.166855133098852138e-01,1.462464613784217049e-01
-5.507129884412875764e-01,6.834233381061473045e-01
-4.975006816408958366e-01,1.064895617300813668e-01
-4.792858641129599806e-01,8.188556572724174643e-02
-5.200511757713505157e-01,1.864606381301874005e-01
-5.187833504901850912e-01,1.731258513709542923e-01
-5.278191603643634933e-01,2.433276375506489286e-01
-5.509683208872396820e-01,6.935921678793640632e-01
-5.513557094881930132e-01,7.248160453460962271e-01
-5.434069689994104335e-01,4.353764907045211685e-01
-4.241701954265297281e-01,4.408485380422759448e-02
-5.426241055341242125e-01,3.958618406816810098e-01
-4.256034155455918344e-01,4.660392883249976637e-02
-4.838567804473601908e-01,8.539793112083265969e-02
-5.450673730490749325e-01,4.714652948644906805e-01
-5.478714990232512738e-01,5.579041130090517386e-01
-5.552909215901495887e-01,9.216326616658160331e-01
-4.941806116807763716e-01,1.003043284950723701e-01
-4.335613627451021523e-01,5.147097803938290028e-02
-5.429831566482041794e-01,4.347519805090739320e-01
-4.297464145208519937e-01,4.764718410187351871e-02
-4.769935486333327090e-01,7.812488718724730496e-02
-5.502053071244785709e-01,6.624521779973296942e-01
-5.528062128157152921e-01,7.917127737890191641e-01
-5.513476603446915147e-01,7.141670180526695777e-01
-5.464575606477541925e-01,5.143396183760501339e-01
-5.370671400145341501e-01,3.273458657636513780e-01
-4.893689350169145857e-01,9.007646821248382896e-02
