1.952629120798799889e+01,1.204424837720329606e+03,4.081879454605633062e-01,9.945185766526201121e+00,3.597801937840758857e+00,1.554603000727027062e+00,8.945102147659742542e-01,3.584898219710969443e+02,2.099273010852874322e+00,9.798968404018343392e+01
1.952629120798799889e+01,1.204485541376072661e+03,4.081879454605633062e-01,9.974139807966947657e+00,3.597801937840758857e+00,1.554603000727027062e+00,9.246687997605694820e-01,3.584898219710969443e+02,2.099273010852874322e+00,9.799030986854540970e+01
1.173444663765416784e+01,1.166056407073107493e+03,4.988047228685701939e-01,1.351291591908177203e+01,3.457214339667745495e+00,1.286466314315772186e+00,9.109756562005856262e-01,3.641996128658640828e+02,1.964432368209848789e+00,9.905036794431914871e+01
1.960501582103909257e+01,1.141671505239338103e+03,4.110131460311987617e-01,9.947027436004429291e+00,3.700912747005796977e+00,1.497237244304256976e+00,9.447370944109940716e-01,3.564113733478215522e+02,1.901083075406018175e+00,9.851414301894661207e+01
2.093160459882283320e+01,1.150515535957529437e+03,2.324356538760463664e-01,8.657557359750640558e+00,3.987635887400160506e+00,1.503867678945668640e+00,9.503417604355981485e-01,3.581449105486782400e+02,5.156983157044847665e-01,9.870231457281614951e+01
1.174027642956016848e+01,1.150162810712605278e+03,4.997294713878421835e-01,1.296152990192155663e+01,3.457214339667745495e+00,1.286466314315772186e+00,9.747090477088706795e-01,3.649261908129635685e+02,1.964432368209848789e+00,9.773343884797009196e+01
2.150175622685562615e+01,1.180405480308560755e+03,4.070583131801595034e-01,9.904981889618644786e+00,3.797029858241193878e+00,1.838875271495087560e+00,9.644240127136494145e-01,3.612801119262912835e+02,8.761401451857392386e-01,9.759847548982344279e+01
2.197639756961176261e+01,1.174743166091947160e+03,4.896404829895249500e-01,9.333521077879490591e+00,3.230541433443405275e+00,1.356326388215116419e+00,9.585849941225780269e-01,3.669422948575017926e+02,2.099193430448365039e+00,9.935119890465065851e+01
1.952929847731730462e+01,1.204424837720329606e+03,4.851253311738902285e-01,9.933510226954647138e+00,3.353653375247914958e+00,1.554603000727027062e+00,9.596723181228493660e-01,3.644035072602771379e+02,2.099273010852874322e+00,9.799335940427270941e+01
1.174027642956016848e+01,1.150043257584556159e+03,4.997294713878421835e-01,1.294643977691586123e+01,3.462985822077657261e+00,1.286466314315772186e+00,9.747090477088706795e-01,3.649261908129635685e+02,1.964432368209848789e+00,9.778499897633183480e+01
1.123836996002315303e+01,1.166041100470389893e+03,4.997736923326718261e-01,1.296152990192155663e+01,3.457214339667745495e+00,1.286466314315772186e+00,9.744981310662156337e-01,3.641994920267165980e+02,1.963432548859573856e+00,9.773343884797009196e+01
1.899108950742677848e+01,1.180283199263594952e+03,4.058304429137416514e-01,9.859391100342131509e+00,3.695177041865120415e+00,1.814034981803403168e+00,9.116488526103055934e-01,3.608474479698520554e+02,1.136881770727159235e+00,9.771730390452758286e+01
2.068202247124747473e+01,1.141685935708573197e+03,4.081850128688668811e-01,9.947027436004429291e+00,3.697279444015683758e+00,1.553318908455108893e+00,9.242081484089809118e-01,3.564113733478215522e+02,1.756139443180126269e+00,9.851414301894661207e+01
1.293103227542939138e+01,1.173780769523361641e+03,4.883929508126136909e-01,1.343739384562361039e+01,3.071800669806587614e+00,1.044473211874260343e+00,9.516206877307961109e-01,3.677137480204663689e+02,1.941894296304174539e+00,9.940399320239356484e+01
2.105132986880903445e+01,1.151261549155474768e+03,4.150222376788132439e-01,8.725795255309003906e+00,4.035460481204214744e+00,1.834402592390261155e+00,9.077470545717915007e-01,3.608415430177785197e+02,5.174512850188854873e-01,9.500182497267309145e+01
2.103765946788199415e+01,1.109585858685034736e+03,2.609050734084010781e-01,8.321038432463607748e+00,4.004985207111621648e+00,1.502380450670145917e+00,9.152985087354910121e-01,3.596800241548726262e+02,6.493110326989313119e-01,7.084760392798651196e+01
1.327126342964236727e+01,1.093854162168013090e+03,4.577078659067845279e-01,1.369926628238756194e+01,3.676862840008009226e+00,1.378775285710745813e+00,9.572203667267495941e-01,3.602398045964880566e+02,2.040099300909148816e+00,9.929373096760322426e+01
2.013604498243326191e+01,1.180335039899946651e+03,4.843815033532371528e-01,9.888686666966927774e+00,3.616876008263583131e+00,1.554603000727027062e+00,9.136048667849524518e-01,3.610426034076060660e+02,2.099273010852874322e+00,9.798968404018343392e+01
1.062276300491311432e+01,1.174534689604096229e+03,4.894442234360197874e-01,1.356953407254710697e+01,3.387059101758968183e+00,1.258714777552346842e+00,9.154406931015000026e-01,3.602231355813611344e+02,1.964066300700724854e+00,9.954032163123217458e+01
2.007515482397068851e+01,1.204485541376072661e+03,4.081879454605633062e-01,9.974139807966947657e+00,3.597801937840758857e+00,1.554603000727027062e+00,9.246687997605694820e-01,3.584898219710969443e+02,1.935043252990283680e+00,9.799030986854540970e+01
2.124269088902121183e+01,1.190375506327579387e+03,4.833772961714729588e-01,9.945185766526201121e+00,3.550773776310101049e+00,1.531964430406791200e+00,9.610979329140739713e-01,3.644021423120704526e+02,2.041451236877851461e+00,9.797507235940399539e+01
1.117393734436514485e+01,1.166041100470389893e+03,4.997736923326718261e-01,1.296152990192155663e+01,3.457214339667745495e+00,1.295678422524160212e+00,9.744981310662156337e-01,3.610463974752486251e+02,1.964425459937884755e+00,9.909727367563561984e+01
2.147641770921139681e+01,1.153224540760777927e+03,4.080552452353041204e-01,8.779635067696171191e+00,3.984813426690406057e+00,1.799383796144923275e+00,9.510773422453406845e-01,3.608486788253707118e+02,5.331862723218331324e-01,8.933524049842705494e+01
1.123836996002315303e+01,1.147307217677447852e+03,4.990428711263830142e-01,1.310936980857786871e+01,3.602756520464911461e+00,1.077104295512637755e+00,9.822376978188680496e-01,3.619003161343107422e+02,1.977558456886796323e+00,9.779140121330135571e+01
