nan 6.00000 8.00000 10.00000 12.00000
0.00000 71.32261 81.30270 87.30303 90.90643
0.10000 60.35665 68.47051 73.20227 75.90406
0.20000 50.04096 56.46387 60.05127 61.94532
0.30000 40.15095 45.01633 47.56404 48.73511
