nan 6.00000 8.00000 10.00000 12.00000
0.00000 1169.43577 1128.59581 1099.21289 1076.67522
0.10000 1116.97583 1079.55747 1052.61190 1031.92577
0.20000 1064.10427 1030.16910 1005.70772 986.91658
0.30000 1011.13015 980.74169 958.82213 941.98786
