nan 6.00000 8.00000 10.00000 12.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.10000 0.04379 0.04379 0.04379 0.04379
0.20000 0.08785 0.08785 0.08785 0.08785
0.30000 0.13217 0.13217 0.13217 0.13217
