nan 6.00000 8.00000 10.00000 12.00000
0.00000 116.86238 153.46690 189.64311 230.42947
0.10000 111.94719 147.75592 184.07544 229.04126
0.20000 107.09263 142.30433 180.14794 227.77353
0.30000 102.32030 137.28476 179.03624 226.53369
