nan 6.00000 8.00000 10.00000 12.00000
0.00000 31.59507 28.95402 27.11548 25.79197
0.10000 25.79998 24.82482 23.79617 22.93559
0.20000 17.11470 18.23515 18.55549 18.55725
0.30000 9.30839 11.26426 12.56978 13.43771
