nan 6.00000 8.00000 10.00000 12.00000
0.00000 0.13956 0.14536 0.15213 0.15920
0.10000 0.14161 0.14819 0.15572 0.16351
0.20000 0.14413 0.15170 0.16017 0.16886
0.30000 0.14692 0.15577 0.16545 0.17528
