nan 6.00000 8.00000 10.00000 12.00000
0.00000 53.78761 54.01532 53.93012 53.70518
0.10000 51.27128 51.69792 51.72359 51.56231
0.20000 49.29645 49.86818 49.96655 49.83790
0.30000 47.38399 48.04784 48.17952 48.05001
