nan 6.00000 8.00000 10.00000 12.00000
0.00000 1.16411 1.06680 0.99906 0.95030
0.10000 0.95059 0.91466 0.87676 0.84505
0.20000 0.63058 0.67187 0.68367 0.68374
0.30000 0.34296 0.41503 0.46313 0.49511
