nan 6.00000 8.00000 10.00000 12.00000
0.00000 187.25104 179.29944 175.04378 172.60706
0.10000 197.61281 189.63216 185.45211 183.14970
0.20000 209.34789 201.32453 197.26311 195.16445
0.30000 224.28261 216.18533 212.29764 210.50503
