nan 6.00000 8.00000 10.00000 12.00000
0.00000 73.53483 77.54845 79.38914 80.04907
0.10000 59.28535 62.50143 63.90583 64.31997
0.20000 46.74480 49.26022 50.27759 50.47354
0.30000 35.61100 37.49326 38.16327 38.16691
