nan 6.00000 8.00000 10.00000 12.00000
0.00000 11.10747 10.21714 9.75404 9.49359
0.10000 12.37874 11.43345 10.95179 10.69116
0.20000 13.90054 12.89157 12.39437 12.14222
0.30000 15.96238 14.86949 14.35864 14.12823
