nan 340.00000 345.00000 350.00000 355.00000 360.00000 365.00000 370.00000 375.00000 380.00000
16.00000 145.01268 132.16795 118.54083 104.85054 91.72934 88.67242 88.62419 88.56609 88.49549
18.00000 159.84724 145.77206 130.81788 115.76929 101.31587 99.15641 99.10860 99.05138 98.98222
20.00000 174.43340 159.15885 142.90961 126.53304 110.77493 109.58710 109.53987 109.48371 109.41587
22.00000 188.80256 172.35702 154.84042 137.16367 120.12631 119.97168 119.92512 119.86981 119.80345
24.00000 202.98180 185.38901 166.63076 147.67874 130.35332 130.31533 130.26945 130.21492 130.15007
26.00000 216.99113 198.27332 178.29588 158.09170 140.65928 140.62113 140.57670 140.52334 140.46002
