-5.623054883016938010e-01,1.118338222630136825e+00
-5.608002727055702019e-01,1.092357936406018526e+00
-5.624872921627243061e-01,1.123777596687498104e+00
-5.624870047481365098e-01,1.120216868840292923e+00
-5.603536491254025309e-01,1.087730009388948149e+00
-5.608591435893848232e-01,1.093777215841973627e+00
-5.622801368831715774e-01,1.118286546826367189e+00
-5.635377767030441687e-01,1.131385796301382030e+00
-5.591473838953144870e-01,1.072727177709619895e+00
-5.608731823127741656e-01,1.093909482196508520e+00
-5.596649667694338914e-01,1.080378020300932551e+00
-5.624673248937278602e-01,1.120211780180341732e+00
-5.635990861497487403e-01,1.132055438385625612e+00
-5.613591585706289022e-01,1.097114961932662780e+00
-5.595453723252932221e-01,1.080301406113903129e+00
-5.604380717129766598e-01,1.090852596046127054e+00
-5.629425243756449593e-01,1.128660985322153643e+00
-5.582070306306964325e-01,1.063103856632269029e+00
-5.603701999380757970e-01,1.087912669339098803e+00
-5.604426038118428544e-01,1.092028490573954569e+00
-5.586909274462582564e-01,1.064722539969823245e+00
-5.596668271011860929e-01,1.080383277945344389e+00
-5.591275164435270950e-01,1.072445195524014183e+00
-5.602477884759651250e-01,1.083864431168117592e+00
-5.631290957364163408e-01,1.129844829423265917e+00
-5.595256785185934723e-01,1.077894818506206054e+00
-5.604658383761305096e-01,1.092252811070536955e+00
-5.584273999187370219e-01,1.064676163403722509e+00
-5.588749878272589733e-01,1.070835749607356835e+00
-5.631085160222327746e-01,1.129595414294731759e+00
-5.588154257485095089e-01,1.069221495391866839e+00
-5.602677965691548190e-01,1.084089187923114039e+00
-5.593727172102413991e-01,1.075280515168432593e+00
-5.609276675798576806e-01,1.094417078574021929e+00
-5.621839826062989820e-01,1.109284240637910868e+00
-5.614069403642277800e-01,1.101280935043186027e+00
-5.635392283546138970e-01,1.131565519939218278e+00
-5.600578058400667025e-01,1.080451812927012645e+00
-5.602678585216235296e-01,1.087009596332329853e+00
-5.620292765328639417e-01,1.105744255091130945e+00
-5.620129086267993124e-01,1.105700008000764623e+00
-5.626687963436486362e-01,1.127424697939935383e+00
-5.605142728319006951e-01,1.092622485120931186e+00
-5.603487373514927095e-01,1.087757347400131414e+00
-5.624663822837882021e-01,1.121668525242695447e+00
-5.624178480000517899e-01,1.120850007427220296e+00
-5.622322163695862018e-01,1.120712010068231734e+00
-5.624669397774078039e-01,1.121682686381923810e+00
-5.635534033400124709e-01,1.133476662353163134e+00
-5.613053317477958437e-01,1.100181235892652154e+00
-5.612596866381578398e-01,1.099446782237925690e+00
-5.610147013938741045e-01,1.099055430928060240e+00
-5.611564405260535127e-01,1.099116985161184168e+00
-5.590809959568914245e-01,1.075201635586315874e+00
-5.594765310483278409e-01,1.080256085639787367e+00
-5.594101776554106786e-01,1.079511286636245959e+00
-5.594291457411124657e-01,1.079755178263806847e+00
-5.581246047130173915e-01,1.068625373299270764e+00
-5.578966362058294104e-01,1.068547118079627545e+00
-5.630089391479525807e-01,1.130515348194663483e+00
-5.630761843209773909e-01,1.130820138789364160e+00
-5.631076329303568162e-01,1.131116355822730846e+00
-5.586232827219443919e-01,1.071580394915806700e+00
-5.600974069449010662e-01,1.084658756790483292e+00
-5.600891376462260318e-01,1.084218174496925480e+00
-5.601627225146039724e-01,1.086601955946733700e+00
-5.592579011248647314e-01,1.075821646620025218e+00
-5.591769245383756415e-01,1.075449580792278814e+00
-5.592932820606492106e-01,1.077202193563168819e+00
-5.608915072325015849e-01,1.094480565740721278e+00
-5.606239897126530369e-01,1.094455116078296486e+00
-5.620781344759652187e-01,1.119015861020504987e+00
-5.620742720627197597e-01,1.113603171490987753e+00
-5.613820034035911233e-01,1.103774182483988620e+00
-5.613243736055640865e-01,1.102023570270451502e+00
-5.613503190343535065e-01,1.102308481247982197e+00
-5.613563449806537875e-01,1.102670714125808304e+00
-5.634095316761200678e-01,1.132523095807285163e+00
-5.595853286290598527e-01,1.081562273548449138e+00
-5.595864307736686527e-01,1.083347367568225472e+00
-5.597640794267290110e-01,1.084073481600610789e+00
-5.597408949308010362e-01,1.084014021826898766e+00
-5.594914795201373359e-01,1.081066680529641832e+00
-5.614838863049604889e-01,1.106544225004454374e+00
-5.617865192558364473e-01,1.110222335611711131e+00
-5.617638647888888448e-01,1.109841170974627644e+00
-5.618966147117289145e-01,1.113162389432107435e+00
-5.616070962402407440e-01,1.106684471252927571e+00
-5.625367763387768560e-01,1.129922351181409379e+00
-5.577234476703740729e-01,1.072746867324764652e+00
-5.633152956312806880e-01,1.135164318048643262e+00
-5.584756366401817385e-01,1.073312656683233834e+00
-5.628633746640251401e-01,1.130812840836270761e+00
-5.591274504333793027e-01,1.078335744003094510e+00
-5.595693882124130880e-01,1.082011294850490746e+00
-5.624520319493774290e-01,1.124880874750158632e+00
-5.589358914039228576e-01,1.075781808028286823e+00
-5.621945114835515955e-01,1.121337045101966412e+00
-5.625312058332526677e-01,1.129947280775026597e+00
-5.615524154026895198e-01,1.107047129610372771e+00
