1.752606741390042799e+01,1.035280406351181682e+03,2.425042193679949887e-01,1.048052440493275483e+01,3.899758731611235429e+00,1.575523623620912694e+00,8.940946545745934726e-01
1.002653807334859515e+01,1.599919542594842596e+03,4.999803582919209455e-01,4.144598908170743279e+00,2.004893435583702033e+00,9.848854652211669336e-01,9.956977226745366005e-01
1.259177646967147979e+01,1.269640125049433209e+03,4.849430179219381132e-01,1.287579132893712952e+01,2.650721205872565100e+00,1.598013377043836725e+00,9.029573882334341883e-01
1.004371612298134053e+01,1.589141492774624339e+03,4.980664129049619526e-01,1.301257502783374775e+01,2.777497838704555022e+00,1.598207752342359012e+00,9.861531463367193551e-01
1.003476404334476157e+01,1.435425241995921397e+03,4.963002733660879517e-01,1.316787864305207911e+01,2.472961562934386848e+00,1.597250979035656382e+00,9.878629982822535460e-01
1.001392319018560961e+01,1.593159164800840927e+03,4.965491275055060605e-01,6.525247736783505559e+00,2.036575192560894809e+00,1.166126989950886816e+00,9.895830413599296937e-01
1.005008991394757878e+01,1.579483192795907826e+03,4.944278826739280097e-01,7.274996600164666205e+00,2.049127277337774444e+00,1.219373322696316819e+00,9.804575487395945643e-01
1.025385785330112576e+01,1.599002340094481951e+03,4.980211225752014803e-01,4.909528985179460570e+00,2.025952988515913322e+00,1.073424717211461932e+00,9.972330751350152456e-01
1.002996908726397862e+01,1.586596372833305850e+03,4.998739167222455704e-01,6.525247736783505559e+00,2.026863449358475844e+00,1.208720021867343064e+00,9.851216444688689622e-01
1.004800498537611375e+01,1.597745882532535688e+03,4.962085854650152283e-01,5.176758599581224196e+00,2.053468038721767641e+00,1.043426121456568989e+00,9.951738287904470237e-01
2.023384058625367743e+01,1.193610039452378487e+03,3.462220174030933850e-01,9.648173217557655335e+00,2.993984203477302763e+00,1.597381676582159127e+00,9.909131615343669264e-01
1.001210431035071835e+01,1.545984320893968743e+03,4.998657338025834229e-01,7.346033565981549884e+00,2.003753402852622933e+00,1.266104470710793573e+00,9.870607977165030134e-01
1.807389932267331289e+01,1.173369527950111660e+03,3.211601840604792479e-01,1.049490366651159512e+01,3.349472996387796719e+00,1.590277438821299238e+00,9.849249167185130105e-01
1.553946325766751180e+01,1.199956385821797085e+03,3.990949753280985668e-01,1.084053377910182547e+01,2.567405248213562086e+00,1.590401568487994854e+00,9.954601687438493496e-01
1.093461946919816796e+01,1.338502578442327149e+03,4.858151709633820037e-01,1.209461383528189593e+01,2.449056085211277267e+00,1.590304650273832943e+00,9.847599061717765556e-01
1.002996908726397862e+01,1.568166021584176860e+03,4.964866054656161265e-01,6.525247736783505559e+00,2.040728466514968531e+00,1.124605630666468015e+00,9.895830413599296937e-01
1.770180634041079060e+01,1.134926601169605419e+03,3.138524334504255719e-01,1.047967175014880503e+01,3.615556428969786573e+00,1.596878255581036354e+00,9.622565846107206111e-01
1.755043494343973975e+01,1.119145384246022786e+03,3.137987583906794997e-01,1.048565920955323172e+01,3.617190210407849715e+00,1.597330834835971825e+00,9.076609862390262462e-01
1.307919483721722465e+01,1.213188763106203396e+03,4.473481685960654652e-01,1.119534723939966270e+01,2.650687403411074783e+00,1.599978442305453052e+00,9.803754097459296268e-01
1.775220275626977795e+01,1.049324763803742826e+03,2.841384779940620553e-01,1.032348504023425306e+01,3.839778321904843139e+00,1.599956827851784391e+00,9.869368342427464746e-01
