nan 0.00000 0.05000 0.10000 0.15000 0.20000 0.25000 0.30000 0.35000
12.00000 223.92747 216.59008 209.37272 202.26069 195.23697 188.28386 181.38115 174.50593
14.00000 218.01100 210.64457 203.41974 196.32114 189.33213 182.43469 175.60745 168.82773
16.00000 213.01430 205.63112 198.40844 191.32969 184.37812 177.53499 170.78017 164.08935
18.00000 208.71314 201.32114 194.10509 187.04935 180.13566 173.34547 166.65783 160.04970
20.00000 204.95289 197.55767 190.35186 183.31955 176.44300 169.70370 163.07937 156.54697
22.00000 201.62574 194.22950 187.03621 180.02808 173.18759 166.49548 159.93080 153.46903
24.00000 198.65089 191.25665 184.07588 177.09164 170.28620 163.63920 157.12941 150.73371
26.00000 195.96925 188.57742 181.41027 174.44940 167.67652 161.07242 154.61466 148.27959
