nan 0.00000 0.11250 0.22500 0.33750 0.45000
4.00000 0.00000 0.00000 0.00000 0.00000 53.01921
6.00000 55.14659 56.09283 57.27236 58.78054 60.77501
8.00000 58.52774 59.50779 60.73077 62.29666 64.37115
10.00000 60.16810 61.16085 62.40099 63.98977 66.09638
12.00000 60.86049 61.85516 63.09769 64.69027 66.80300
