generation,hypervolume
1,0.16215691807434127
2,0.17669084569780583
3,0.20277670605006856
4,0.208166878492512
5,0.21362666880724338
6,0.22864690102450771
7,0.23325689066656757
8,0.23473372098502396
9,0.23900532469153435
10,0.24501843685577254
11,0.25025870273014533
12,0.2519921276269873
13,0.2540042411223946
14,0.2579403744662411
15,0.26092598507479914
16,0.2640312278367743
17,0.2653512796367643
18,0.26558554084093633
19,0.26640500827220126
20,0.26750434720698824
21,0.2682392386009838
22,0.2691838559653538
23,0.2700243782307458
24,0.27101331950995966
25,0.27226026328531755
26,0.27278478059621475
27,0.27302324960857294
28,0.27368503546504197
29,0.2744199207277722
30,0.2745738268191223
31,0.2748614925963862
32,0.27558652931619115
33,0.27629149264256636
34,0.27645593206320745
35,0.27661728791581447
36,0.27725702618201814
37,0.2786841539782734
38,0.2789878037478
39,0.2794527314201482
40,0.27974081554587826
41,0.280021488928741
42,0.2807923108105541
43,0.28131301022954974
44,0.28154216175077745
45,0.281631820206985
46,0.2817922529016535
47,0.28212444386533236
48,0.2822492690473199
49,0.282374621114991
50,0.28248039264587893
