generation,hypervolume
1,0.18963805635698264
2,0.21706468330131903
3,0.22984803521776853
4,0.23403182975542292
5,0.24858006786515627
6,0.25336449503014496
7,0.2558157824186873
8,0.2585916124254633
9,0.26071005654533314
10,0.2641845753073323
11,0.2684284655317615
12,0.26973481333838417
13,0.27072444751438796
14,0.2721315908784208
15,0.2733189603524998
16,0.2746661249441803
17,0.2751868306965339
18,0.27742910070518195
19,0.28011037865095695
20,0.28099442163268273
21,0.2816047651702026
22,0.2820739089307684
23,0.28339385311628934
24,0.2848572836250649
25,0.285475613981714
26,0.28642807342599846
27,0.28735505431985836
28,0.28750290630401915
29,0.28798897768664655
30,0.2884191215896603
31,0.2894557988004601
32,0.2900562530264254
33,0.29031422301250837
34,0.290891465871793
35,0.2912551656733845
36,0.29152593615489736
37,0.2917187434795848
38,0.2918378433961714
39,0.292281398654059
40,0.29303754600067
41,0.29400948342367295
42,0.29447515508929367
43,0.2945506981350524
44,0.29487287298351855
45,0.2951157031128351
46,0.2954469925456069
47,0.2956680150988265
48,0.2959129118215888
49,0.29597939472537355
50,0.2969792123656252
51,0.29703533034915464
52,0.29713561453254894
53,0.29775347552403253
54,0.2978039507273645
55,0.29791151872216864
56,0.2979855395469069
57,0.29804313471005517
58,0.29809340263775796
59,0.29834146320565164
60,0.2984521416130476
61,0.29854637879706475
62,0.2990388622951933
63,0.29909285489613313
64,0.29909728243653266
65,0.30138000174727
66,0.30139634411959265
67,0.30142173267581013
68,0.30145218381274635
69,0.3014717051198045
70,0.30149616890650077
71,0.3017496065460186
72,0.30177498738438313
73,0.30209463131999176
74,0.3021363908319607
75,0.30216664507624413
76,0.3021942271905448
77,0.3022276313816567
78,0.302354149707575
79,0.3023708571752386
80,0.3023971602350906
81,0.3024830004614574
82,0.3025115462605458
83,0.3030484047583724
84,0.3030929782216797
85,0.30318049032728434
86,0.30321660271606604
87,0.30322046531164404
88,0.3034378463807074
89,0.3034706412064047
90,0.3034859789505045
91,0.30359625014978825
92,0.30360884068671856
93,0.3036346923221862
94,0.3036957528321672
95,0.30373128786896475
96,0.3037464186245343
97,0.3039009356523528
98,0.30396448702668255
99,0.304055544884971
100,0.30407378000235724
