nan 0.90000 1.05000 1.20000 1.35000 1.50000
18.00000 51.03940 52.39348 53.22587 53.77247 54.08060
19.00000 51.38981 52.67998 53.45288 53.94225 54.19398
20.00000 51.69853 52.92703 53.64302 54.07755 54.27515
21.00000 51.97039 53.13925 53.80073 54.18258 54.32827
22.00000 52.20951 53.32059 53.92979 54.26116 54.35669
23.00000 52.41940 53.47450 54.03341 54.31615 54.36361
24.00000 52.60310 53.60383 54.11442 54.35026 54.35123
25.00000 52.76320 53.71110 54.17512 54.36585 54.32200
