phi_sc  value
20.00000 3378.63666
25.00000 3422.51831
30.00000 3458.54682
35.00000 3471.36467
40.00000 3446.26321
45.00000 3376.07190
50.00000 3262.29473
55.00000 3111.39190
60.00000 2931.47944
65.00000 2731.36525
70.00000 2519.41325
75.00000 2302.57454
80.00000 2087.75386
85.00000 1880.46043
90.00000 1683.77723
95.00000 1500.83105
100.00000 1333.35250
