phi_sc  value
20.00000 1176.59337
25.00000 1181.30721
30.00000 1187.06831
35.00000 1193.78369
40.00000 1201.35150
45.00000 1209.66909
50.00000 1218.63560
55.00000 1228.15588
60.00000 1238.14132
65.00000 1248.51312
70.00000 1259.19432
75.00000 1270.12235
80.00000 1281.23832
85.00000 1292.49210
90.00000 1303.83902
95.00000 1315.23941
100.00000 1326.66258
