phi_sc  value
20.00000 20.17629
25.00000 20.16845
30.00000 20.16519
35.00000 20.16622
40.00000 20.17123
45.00000 20.17995
50.00000 20.19214
55.00000 20.20757
60.00000 20.22608
65.00000 20.24750
70.00000 20.27173
75.00000 20.29869
80.00000 20.32828
85.00000 20.36047
90.00000 20.39524
95.00000 20.43258
100.00000 20.47248
