phi_sc  value
20.00000 220.11048
25.00000 207.03776
30.00000 193.75260
35.00000 180.87810
40.00000 168.78297
45.00000 157.67582
50.00000 147.67874
55.00000 138.90501
60.00000 131.63627
65.00000 130.82122
70.00000 130.66515
75.00000 130.56053
80.00000 130.48213
85.00000 130.41891
90.00000 130.36392
95.00000 130.31466
100.00000 130.26849
