nan 340.00000 345.00000 350.00000 355.00000 360.00000 365.00000 370.00000 375.00000 380.00000
16.00000 51.67485 51.70386 51.22908 50.29916 48.97987 47.34330 45.45941 43.38992 41.18571
18.00000 57.25533 57.28535 56.76079 55.73462 54.27832 52.47128 50.38954 48.10052 45.66001
20.00000 62.69128 62.72211 62.14868 61.02840 59.43884 57.46509 55.18972 52.68540 50.01312
22.00000 67.99402 68.02492 67.40364 66.19124 64.47084 62.33380 59.86878 57.15403 54.25425
24.00000 73.17148 73.20323 72.53494 71.23219 69.38350 67.08653 64.43496 61.51325 58.38996
26.00000 78.23148 78.26355 77.54908 76.15771 74.18329 71.72924 68.89541 65.77037 62.42731
