nan 340.00000 345.00000 350.00000 355.00000 360.00000 365.00000 370.00000 375.00000 380.00000
16.00000 74.08600 73.38191 71.31942 68.08839 63.93733 59.13371 53.93166 48.55170 43.17240
18.00000 77.78918 77.03485 74.85530 71.45000 67.07960 62.02619 56.55598 50.90038 45.24688
20.00000 81.24171 80.43997 78.15021 74.58138 70.00641 64.71885 58.99730 53.08317 47.17288
22.00000 84.47867 83.63102 81.23731 77.51435 72.74605 67.23797 61.27996 55.12332 48.97139
24.00000 87.52550 86.63564 84.14328 80.27427 75.32314 69.60654 63.42433 57.03807 50.65784
26.00000 90.40458 89.47377 86.88756 82.87986 77.75522 71.84080 65.44705 58.84303 52.24638
