nan 340.00000 345.00000 350.00000 355.00000 360.00000 365.00000 370.00000 375.00000 380.00000
16.00000 51.94865 52.06382 52.09037 52.03359 51.89764 51.68487 51.39561 51.02745 50.57470
18.00000 52.63318 52.75400 52.77590 52.70441 52.54390 52.29686 51.96341 51.54073 51.02251
20.00000 53.14261 53.26787 53.28438 53.19796 53.01318 52.73252 52.35603 51.88046 51.29896
22.00000 53.51706 53.64569 53.65630 53.55485 53.34610 53.03260 52.61435 52.08782 51.44548
24.00000 53.78515 53.91638 53.92067 53.80422 53.57188 53.22652 52.76778 52.19208 51.49142
26.00000 53.96806 54.10114 54.09880 53.96746 53.71213 53.33574 52.83801 52.21507 51.45861
